,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,60.255,25.043,17.4,192101010600,020,7,***,11,*****
1,60.255,25.043,17.4,192101011300,020,9,***,11,*****
2,60.255,25.043,17.4,192101012000,020,7,***,13,*****
3,60.255,25.043,17.4,192101020600,020,7,***,13,*****
4,60.255,25.043,17.4,192101021300,090,5,***,18,*****
5,60.255,25.043,17.4,192101022000,070,11,***,19,*****
6,60.255,25.043,17.4,192101030600,110,14,***,21,*****
7,60.255,25.043,17.4,192101031300,110,14,***,23,*****
8,60.255,25.043,17.4,192101032000,110,9,***,23,*****
9,60.255,25.043,17.4,192101040600,070,7,***,22,*****
10,60.255,25.043,17.4,192101041300,020,9,***,17,*****
11,60.255,25.043,17.4,192101042000,070,5,***,24,*****
12,60.255,25.043,17.4,192101050600,200,16,***,26,*****
13,60.255,25.043,17.4,192101051300,200,14,***,30,*****
14,60.255,25.043,17.4,192101052000,290,9,***,32,*****
15,60.255,25.043,17.4,192101060600,270,7,***,30,*****
16,60.255,25.043,17.4,192101061300,230,11,***,36,*****
17,60.255,25.043,17.4,192101062000,230,16,***,36,*****
18,60.255,25.043,17.4,192101070600,230,14,***,37,*****
19,60.255,25.043,17.4,192101071300,200,19,***,39,*****
20,60.255,25.043,17.4,192101072000,250,14,***,39,*****
21,60.255,25.043,17.4,192101080600,250,9,***,33,*****
22,60.255,25.043,17.4,192101081300,230,11,***,36,*****
23,60.255,25.043,17.4,192101082000,200,14,***,36,*****
24,60.255,25.043,17.4,192101090600,230,14,***,36,*****
25,60.255,25.043,17.4,192101091300,320,11,***,37,*****
26,60.255,25.043,17.4,192101092000,200,9,***,35,*****
27,60.255,25.043,17.4,192101100600,290,2,***,32,*****
28,60.255,25.043,17.4,192101101300,340,5,***,33,*****
29,60.255,25.043,17.4,192101102000,340,5,***,32,*****
30,60.255,25.043,17.4,192101110600,090,7,***,32,*****
31,60.255,25.043,17.4,192101111300,070,18,***,31,*****
32,60.255,25.043,17.4,192101112000,050,22,***,25,*****
33,60.255,25.043,17.4,192101120600,020,18,***,17,*****
34,60.255,25.043,17.4,192101121300,050,14,***,12,*****
35,60.255,25.043,17.4,192101122000,020,9,***,5,*****
36,60.255,25.043,17.4,192101130600,070,7,***,4,*****
37,60.255,25.043,17.4,192101131300,160,14,***,17,*****
38,60.255,25.043,17.4,192101132000,140,14,***,17,*****
39,60.255,25.043,17.4,192101140600,160,14,***,22,*****
40,60.255,25.043,17.4,192101141300,250,18,***,27,*****
