,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,60.255,25.043,17.4,192601010600,320,11,***,18,*****
1,60.255,25.043,17.4,192601011300,360,16,***,19,*****
2,60.255,25.043,17.4,192601012000,340,16,***,24,*****
3,60.255,25.043,17.4,192601020600,320,7,***,22,*****
4,60.255,25.043,17.4,192601021300,270,7,***,28,*****
5,60.255,25.043,17.4,192601022000,250,7,***,26,*****
6,60.255,25.043,17.4,192601030600,250,5,***,21,*****
7,60.255,25.043,17.4,192601031300,250,7,***,28,*****
8,60.255,25.043,17.4,192601032000,180,5,***,28,*****
9,60.255,25.043,17.4,192601040600,110,11,***,25,*****
10,60.255,25.043,17.4,192601041300,070,11,***,22,*****
11,60.255,25.043,17.4,192601042000,050,9,***,20,*****
12,60.255,25.043,17.4,192601050600,050,9,***,21,*****
13,60.255,25.043,17.4,192601051300,050,7,***,21,*****
14,60.255,25.043,17.4,192601052000,050,9,***,20,*****
15,60.255,25.043,17.4,192601060600,050,7,***,21,*****
16,60.255,25.043,17.4,192601061300,070,9,***,17,*****
17,60.255,25.043,17.4,192601062000,110,9,***,18,*****
18,60.255,25.043,17.4,192601070600,110,9,***,17,*****
19,60.255,25.043,17.4,192601071300,160,7,***,22,*****
20,60.255,25.043,17.4,192601072000,140,7,***,23,*****
21,60.255,25.043,17.4,192601080600,090,11,***,21,*****
22,60.255,25.043,17.4,192601081300,070,9,***,19,*****
23,60.255,25.043,17.4,192601082000,070,9,***,17,*****
24,60.255,25.043,17.4,192601090600,090,14,***,10,*****
25,60.255,25.043,17.4,192601091300,070,11,***,6,*****
26,60.255,25.043,17.4,192601092000,070,9,***,-6,*****
27,60.255,25.043,17.4,192601100600,090,9,***,-10,*****
28,60.255,25.043,17.4,192601101300,090,5,***,-6,*****
29,60.255,25.043,17.4,192601102000,090,5,***,-11,*****
30,60.255,25.043,17.4,192601110600,090,5,***,-11,*****
31,60.255,25.043,17.4,192601111300,160,7,***,8,*****
32,60.255,25.043,17.4,192601112000,160,9,***,11,*****
33,60.255,25.043,17.4,192601120600,180,9,***,9,*****
34,60.255,25.043,17.4,192601121300,160,9,***,11,*****
35,60.255,25.043,17.4,192601122000,160,7,***,10,*****
36,60.255,25.043,17.4,192601130600,140,7,***,11,*****
37,60.255,25.043,17.4,192601131300,140,5,***,9,*****
38,60.255,25.043,17.4,192601132000,110,5,***,5,*****
39,60.255,25.043,17.4,192601140600,110,5,***,10,*****
40,60.255,25.043,17.4,192601141300,140,5,***,15,*****
41,60.255,25.043,17.4,192601142000,110,5,***,18,*****
42,60.255,25.043,17.4,192601150600,140,9,***,23,*****
43,60.255,25.043,17.4,192601151300,160,9,***,22,*****
44,60.255,25.043,17.4,192601152000,140,9,***,20,*****
45,60.255,25.043,17.4,192601160600,140,9,***,15,*****
46,60.255,25.043,17.4,192601161300,140,9,***,13,*****
47,60.255,25.043,17.4,192601162000,090,9,***,11,*****
48,60.255,25.043,17.4,192601170600,140,11,***,14,*****
49,60.255,25.043,17.4,192601171300,140,9,***,13,*****
50,60.255,25.043,17.4,192601172000,110,11,***,11,*****
51,60.255,25.043,17.4,192601180600,110,11,***,17,*****
52,60.255,25.043,17.4,192601181300,160,11,***,17,*****
53,60.255,25.043,17.4,192601182000,110,9,***,15,*****
54,60.255,25.043,17.4,192601190600,110,7,***,12,*****
55,60.255,25.043,17.4,192601191300,090,11,***,13,*****
56,60.255,25.043,17.4,192601192000,110,9,***,11,*****
57,60.255,25.043,17.4,192601200600,110,9,***,14,*****
58,60.255,25.043,17.4,192601201300,110,11,***,7,*****
59,60.255,25.043,17.4,192601202000,110,7,***,5,*****
60,60.255,25.043,17.4,192601210600,090,7,***,6,*****
61,60.255,25.043,17.4,192601211300,160,7,***,13,*****
62,60.255,25.043,17.4,192601212000,090,9,***,13,*****
63,60.255,25.043,17.4,192601220600,110,7,***,14,*****
64,60.255,25.043,17.4,192601221300,090,7,***,14,*****
65,60.255,25.043,17.4,192601222000,140,7,***,9,*****
66,60.255,25.043,17.4,192601230600,140,9,***,17,*****
67,60.255,25.043,17.4,192601231300,200,9,***,22,*****
68,60.255,25.043,17.4,192601232000,140,7,***,19,*****
69,60.255,25.043,17.4,192601240600,140,11,***,11,*****
70,60.255,25.043,17.4,192601241300,140,14,***,13,*****
71,60.255,25.043,17.4,192601242000,140,11,***,22,*****
72,60.255,25.043,17.4,192601250600,180,14,***,33,*****
73,60.255,25.043,17.4,192601251300,290,9,***,34,*****
74,60.255,25.043,17.4,192601252000,250,9,***,31,*****
75,60.255,25.043,17.4,192601260600,050,7,***,26,*****
76,60.255,25.043,17.4,192601261300,340,16,***,19,*****
77,60.255,25.043,17.4,192601262000,320,14,***,17,*****
78,60.255,25.043,17.4,192601270600,360,9,***,19,*****
79,60.255,25.043,17.4,192601271300,360,9,***,17,*****
80,60.255,25.043,17.4,192601272000,340,7,***,7,*****
81,60.255,25.043,17.4,192601280600,140,5,***,12,*****
82,60.255,25.043,17.4,192601281300,200,7,***,23,*****
83,60.255,25.043,17.4,192601282000,230,7,***,27,*****
84,60.255,25.043,17.4,192601290600,050,11,***,5,*****
85,60.255,25.043,17.4,192601291300,020,7,***,8,*****
86,60.255,25.043,17.4,192601292000,360,7,***,-1,*****
87,60.255,25.043,17.4,192601300600,290,5,***,-7,*****
88,60.255,25.043,17.4,192601301300,180,5,***,6,*****
89,60.255,25.043,17.4,192601302000,180,5,***,-1,*****
90,60.255,25.043,17.4,192601310600,160,5,***,15,*****
91,60.255,25.043,17.4,192601311300,140,9,***,20,*****
92,60.255,25.043,17.4,192601312000,050,7,***,19,*****
93,60.255,25.043,17.4,192602010600,050,5,***,18,*****
94,60.255,25.043,17.4,192602011300,070,2,***,19,*****
95,60.255,25.043,17.4,192602012000,090,5,***,20,*****
96,60.255,25.043,17.4,192602020600,200,5,***,29,*****
97,60.255,25.043,17.4,192602021300,180,5,***,29,*****
98,60.255,25.043,17.4,192602022000,180,5,***,26,*****
99,60.255,25.043,17.4,192602030600,090,7,***,25,*****
100,60.255,25.043,17.4,192602031300,110,9,***,25,*****
101,60.255,25.043,17.4,192602032000,090,16,***,24,*****
102,60.255,25.043,17.4,192602040600,090,22,***,20,*****
103,60.255,25.043,17.4,192602041300,050,18,***,18,*****
104,60.255,25.043,17.4,192602042000,090,11,***,10,*****
105,60.255,25.043,17.4,192602050600,070,11,***,-2,*****
106,60.255,25.043,17.4,192602051300,050,11,***,4,*****
107,60.255,25.043,17.4,192602052000,090,9,***,0,*****
108,60.255,25.043,17.4,192602060600,050,11,***,-2,*****
109,60.255,25.043,17.4,192602061300,050,11,***,11,*****
110,60.255,25.043,17.4,192602062000,090,9,***,1,*****
111,60.255,25.043,17.4,192602070600,070,11,***,-5,*****
112,60.255,25.043,17.4,192602071300,050,14,***,6,*****
113,60.255,25.043,17.4,192602072000,090,16,***,10,*****
114,60.255,25.043,17.4,192602080600,110,14,***,8,*****
115,60.255,25.043,17.4,192602081300,090,16,***,2,*****
116,60.255,25.043,17.4,192602082000,090,14,***,2,*****
117,60.255,25.043,17.4,192602090600,090,14,***,2,*****
118,60.255,25.043,17.4,192602091300,070,14,***,6,*****
119,60.255,25.043,17.4,192602092000,110,14,***,7,*****
120,60.255,25.043,17.4,192602100600,110,11,***,5,*****
121,60.255,25.043,17.4,192602101300,090,11,***,10,*****
122,60.255,25.043,17.4,192602102000,140,14,***,17,*****
123,60.255,25.043,17.4,192602110600,140,11,***,19,*****
124,60.255,25.043,17.4,192602111300,140,9,***,23,*****
125,60.255,25.043,17.4,192602112000,160,7,***,24,*****
126,60.255,25.043,17.4,192602120600,160,5,***,25,*****
127,60.255,25.043,17.4,192602121300,140,5,***,26,*****
128,60.255,25.043,17.4,192602122000,070,5,***,24,*****
129,60.255,25.043,17.4,192602130600,070,7,***,20,*****
130,60.255,25.043,17.4,192602131300,110,5,***,21,*****
131,60.255,25.043,17.4,192602132000,050,7,***,20,*****
132,60.255,25.043,17.4,192602140600,020,7,***,19,*****
133,60.255,25.043,17.4,192602141300,360,7,***,24,*****
134,60.255,25.043,17.4,192602142000,360,7,***,17,*****
135,60.255,25.043,17.4,192602150600,270,5,***,15,*****
136,60.255,25.043,17.4,192602151300,180,7,***,22,*****
137,60.255,25.043,17.4,192602152000,230,14,***,29,*****
138,60.255,25.043,17.4,192602160600,200,16,***,29,*****
139,60.255,25.043,17.4,192602161300,200,16,***,33,*****
140,60.255,25.043,17.4,192602162000,200,11,***,33,*****
141,60.255,25.043,17.4,192602170600,230,9,***,34,*****
142,60.255,25.043,17.4,192602171300,230,9,***,33,*****
143,60.255,25.043,17.4,192602172000,160,11,***,33,*****
144,60.255,25.043,17.4,192602180600,140,14,***,33,*****
145,60.255,25.043,17.4,192602181300,200,11,***,33,*****
146,60.255,25.043,17.4,192602182000,140,11,***,33,*****
147,60.255,25.043,17.4,192602190600,200,5,***,32,*****
148,60.255,25.043,17.4,192602191300,340,7,***,35,*****
149,60.255,25.043,17.4,192602192000,270,7,***,32,*****
150,60.255,25.043,17.4,192602200600,050,9,***,27,*****
151,60.255,25.043,17.4,192602201300,050,7,***,24,*****
152,60.255,25.043,17.4,192602202000,090,11,***,17,*****
153,60.255,25.043,17.4,192602210600,090,11,***,12,*****
154,60.255,25.043,17.4,192602211300,110,9,***,21,*****
155,60.255,25.043,17.4,192602212000,290,14,***,26,*****
156,60.255,25.043,17.4,192602220600,360,11,***,8,*****
157,60.255,25.043,17.4,192602221300,050,9,***,10,*****
158,60.255,25.043,17.4,192602222000,090,7,***,4,*****
159,60.255,25.043,17.4,192602230600,140,9,***,6,*****
160,60.255,25.043,17.4,192602231300,090,11,***,13,*****
161,60.255,25.043,17.4,192602232000,090,11,***,11,*****
162,60.255,25.043,17.4,192602240600,200,11,***,20,*****
163,60.255,25.043,17.4,192602241300,270,9,***,31,*****
164,60.255,25.043,17.4,192602242000,290,5,***,30,*****
165,60.255,25.043,17.4,192602250600,320,2,***,24,*****
166,60.255,25.043,17.4,192602251300,180,7,***,26,*****
167,60.255,25.043,17.4,192602252000,270,7,***,25,*****
168,60.255,25.043,17.4,192602260600,180,7,***,28,*****
169,60.255,25.043,17.4,192602261300,180,11,***,31,*****
170,60.255,25.043,17.4,192602262000,230,11,***,29,*****
171,60.255,25.043,17.4,192602270600,180,16,***,29,*****
172,60.255,25.043,17.4,192602271300,230,14,***,31,*****
173,60.255,25.043,17.4,192602272000,200,11,***,27,*****
174,60.255,25.043,17.4,192602280600,180,11,***,18,*****
175,60.255,25.043,17.4,192602281300,180,9,***,23,*****
176,60.255,25.043,17.4,192602282000,200,9,***,24,*****
177,60.255,25.043,17.4,192603010600,200,14,***,24,*****
178,60.255,25.043,17.4,192603011300,180,16,***,27,*****
179,60.255,25.043,17.4,192603012000,200,18,***,33,*****
180,60.255,25.043,17.4,192603020600,250,19,***,33,*****
181,60.255,25.043,17.4,192603021300,320,18,***,38,*****
182,60.255,25.043,17.4,192603022000,200,11,***,33,*****
183,60.255,25.043,17.4,192603030600,340,24,***,32,*****
184,60.255,25.043,17.4,192603031300,270,11,***,34,*****
185,60.255,25.043,17.4,192603032000,160,16,***,32,*****
186,60.255,25.043,17.4,192603040600,230,16,***,35,*****
187,60.255,25.043,17.4,192603041300,250,11,***,37,*****
188,60.255,25.043,17.4,192603042000,230,14,***,34,*****
189,60.255,25.043,17.4,192603050600,230,11,***,30,*****
190,60.255,25.043,17.4,192603051300,340,14,***,34,*****
191,60.255,25.043,17.4,192603052000,270,9,***,26,*****
192,60.255,25.043,17.4,192603060600,200,11,***,26,*****
193,60.255,25.043,17.4,192603061300,200,14,***,31,*****
194,60.255,25.043,17.4,192603062000,270,7,***,27,*****
195,60.255,25.043,17.4,192603070600,230,5,***,26,*****
196,60.255,25.043,17.4,192603071300,160,7,***,27,*****
197,60.255,25.043,17.4,192603072000,230,5,***,22,*****
198,60.255,25.043,17.4,192603080600,140,5,***,17,*****
199,60.255,25.043,17.4,192603081300,090,14,***,31,*****
200,60.255,25.043,17.4,192603082000,230,14,***,32,*****
201,60.255,25.043,17.4,192603090600,160,18,***,33,*****
202,60.255,25.043,17.4,192603091300,160,16,***,39,*****
203,60.255,25.043,17.4,192603092000,200,11,***,32,*****
204,60.255,25.043,17.4,192603100600,200,7,***,31,*****
205,60.255,25.043,17.4,192603101300,340,14,***,37,*****
206,60.255,25.043,17.4,192603102000,340,19,***,26,*****
207,60.255,25.043,17.4,192603110600,320,11,***,20,*****
208,60.255,25.043,17.4,192603111300,200,11,***,30,*****
209,60.255,25.043,17.4,192603112000,200,18,***,29,*****
210,60.255,25.043,17.4,192603120600,320,11,***,33,*****
211,60.255,25.043,17.4,192603121300,290,18,***,28,*****
212,60.255,25.043,17.4,192603122000,320,16,***,21,*****
213,60.255,25.043,17.4,192603130600,340,18,***,21,*****
214,60.255,25.043,17.4,192603131300,320,24,***,29,*****
215,60.255,25.043,17.4,192603132000,340,19,***,23,*****
216,60.255,25.043,17.4,192603140600,340,22,***,20,*****
217,60.255,25.043,17.4,192603141300,360,29,***,27,*****
218,60.255,25.043,17.4,192603142000,360,19,***,24,*****
219,60.255,25.043,17.4,192603150600,340,16,***,18,*****
220,60.255,25.043,17.4,192603151300,340,22,***,30,*****
221,60.255,25.043,17.4,192603152000,320,14,***,25,*****
222,60.255,25.043,17.4,192603160600,340,14,***,20,*****
223,60.255,25.043,17.4,192603161300,340,18,***,29,*****
224,60.255,25.043,17.4,192603162000,360,9,***,23,*****
225,60.255,25.043,17.4,192603170600,050,7,***,17,*****
226,60.255,25.043,17.4,192603171300,360,11,***,26,*****
227,60.255,25.043,17.4,192603172000,360,9,***,24,*****
228,60.255,25.043,17.4,192603180600,020,9,***,25,*****
229,60.255,25.043,17.4,192603181300,360,9,***,30,*****
230,60.255,25.043,17.4,192603182000,360,5,***,27,*****
231,60.255,25.043,17.4,192603190600,140,9,***,19,*****
