,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,60.255,25.043,17.4,193701010600,230,15,***,41,*****
1,60.255,25.043,17.4,193701011200,250,21,***,39,*****
2,60.255,25.043,17.4,193701011800,230,21,***,39,*****
3,60.255,25.043,17.4,193701020600,230,21,***,39,*****
4,60.255,25.043,17.4,193701021200,200,21,***,36,*****
5,60.255,25.043,17.4,193701021800,200,28,***,36,*****
6,60.255,25.043,17.4,193701030600,230,15,***,37,*****
7,60.255,25.043,17.4,193701031200,200,21,***,39,*****
8,60.255,25.043,17.4,193701031800,230,21,***,34,*****
9,60.255,25.043,17.4,193701040600,320,15,***,34,*****
10,60.255,25.043,17.4,193701041200,230,10,***,34,*****
11,60.255,25.043,17.4,193701041800,200,15,***,37,*****
12,60.255,25.043,17.4,193701050600,200,21,***,41,*****
13,60.255,25.043,17.4,193701051200,230,15,***,41,*****
14,60.255,25.043,17.4,193701051800,230,15,***,39,*****
15,60.255,25.043,17.4,193701060600,200,21,***,37,*****
16,60.255,25.043,17.4,193701061200,230,21,***,37,*****
17,60.255,25.043,17.4,193701061800,230,21,***,37,*****
18,60.255,25.043,17.4,193701070600,160,15,***,34,*****
19,60.255,25.043,17.4,193701071200,110,10,***,34,*****
20,60.255,25.043,17.4,193701071800,020,15,***,34,*****
21,60.255,25.043,17.4,193701080600,360,21,***,23,*****
22,60.255,25.043,17.4,193701081200,360,15,***,23,*****
23,60.255,25.043,17.4,193701081800,360,10,***,19,*****
24,60.255,25.043,17.4,193701090600,320,6,***,18,*****
25,60.255,25.043,17.4,193701091200,360,6,***,19,*****
26,60.255,25.043,17.4,193701100600,200,15,***,36,*****
27,60.255,25.043,17.4,193701101200,200,15,***,36,*****
28,60.255,25.043,17.4,193701101800,230,2,***,36,*****
29,60.255,25.043,17.4,193701110600,090,10,***,34,*****
30,60.255,25.043,17.4,193701111200,050,10,***,34,*****
31,60.255,25.043,17.4,193701111800,090,10,***,32,*****
