,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,60.717,28.733,13.0,196901010000,140,5,***,12,*****
1,60.717,28.733,13.0,196901010300,140,9,***,12,*****
2,60.717,28.733,13.0,196901010600,140,7,***,16,*****
3,60.717,28.733,13.0,196901010900,110,5,***,16,*****
4,60.717,28.733,13.0,196901011200,050,5,***,16,*****
5,60.717,28.733,13.0,196901011500,050,5,***,14,*****
6,60.717,28.733,13.0,196901011800,050,2,***,****,*****
7,60.717,28.733,13.0,196901012100,230,2,***,16,*****
8,60.717,28.733,13.0,196901020000,050,7,***,16,*****
9,60.717,28.733,13.0,196901020300,070,2,***,18,*****
10,60.717,28.733,13.0,196901020600,160,5,***,19,*****
11,60.717,28.733,13.0,196901020900,140,5,***,18,*****
12,60.717,28.733,13.0,196901021200,050,2,***,18,*****
13,60.717,28.733,13.0,196901021500,050,2,***,14,*****
14,60.717,28.733,13.0,196901021800,360,9,***,18,*****
15,60.717,28.733,13.0,196901022100,360,7,***,19,*****
16,60.717,28.733,13.0,196901030000,160,9,***,18,*****
17,60.717,28.733,13.0,196901030300,270,11,***,18,*****
18,60.717,28.733,13.0,196901030600,230,9,***,16,*****
19,60.717,28.733,13.0,196901030900,230,24,***,21,*****
20,60.717,28.733,13.0,196901031200,200,22,***,19,*****
21,60.717,28.733,13.0,196901031500,180,18,***,19,*****
22,60.717,28.733,13.0,196901031800,200,18,***,18,*****
23,60.717,28.733,13.0,196901032100,180,18,***,16,*****
24,60.717,28.733,13.0,196901040000,180,18,***,14,*****
25,60.717,28.733,13.0,196901040300,180,18,***,10,*****
26,60.717,28.733,13.0,196901040600,140,7,***,12,*****
27,60.717,28.733,13.0,196901040900,160,9,***,14,*****
28,60.717,28.733,13.0,196901041200,160,14,***,14,*****
29,60.717,28.733,13.0,196901041500,160,11,***,12,*****
30,60.717,28.733,13.0,196901041800,160,18,***,10,*****
31,60.717,28.733,13.0,196901042100,160,16,***,9,*****
32,60.717,28.733,13.0,196901050000,160,16,***,7,*****
33,60.717,28.733,13.0,196901050300,160,11,***,7,*****
34,60.717,28.733,13.0,196901050600,160,11,***,7,*****
35,60.717,28.733,13.0,196901050900,180,14,***,9,*****
36,60.717,28.733,13.0,196901051200,180,16,***,7,*****
37,60.717,28.733,13.0,196901051500,180,16,***,7,*****
38,60.717,28.733,13.0,196901051800,180,14,***,9,*****
39,60.717,28.733,13.0,196901052100,160,11,***,7,*****
40,60.717,28.733,13.0,196901060000,160,11,***,9,*****
41,60.717,28.733,13.0,196901060300,160,9,***,7,*****
42,60.717,28.733,13.0,196901060600,160,11,***,5,*****
43,60.717,28.733,13.0,196901060900,180,11,***,5,*****
44,60.717,28.733,13.0,196901061200,180,7,***,9,*****
45,60.717,28.733,13.0,196901061500,140,2,***,5,*****
46,60.717,28.733,13.0,196901061800,140,5,***,3,*****
47,60.717,28.733,13.0,196901062100,140,5,***,1,*****
48,60.717,28.733,13.0,196901070000,140,5,***,1,*****
49,60.717,28.733,13.0,196901070300,140,2,***,0,*****
50,60.717,28.733,13.0,196901070600,180,2,***,1,*****
51,60.717,28.733,13.0,196901070900,140,9,***,5,*****
52,60.717,28.733,13.0,196901071200,160,7,***,7,*****
53,60.717,28.733,13.0,196901071500,180,11,***,10,*****
54,60.717,28.733,13.0,196901071800,180,11,***,9,*****
55,60.717,28.733,13.0,196901072100,180,7,***,9,*****
56,60.717,28.733,13.0,196901080000,230,14,***,16,*****
57,60.717,28.733,13.0,196901080300,***,0,***,16,*****
58,60.717,28.733,13.0,196901080600,020,2,***,14,*****
59,60.717,28.733,13.0,196901080900,070,5,***,14,*****
60,60.717,28.733,13.0,196901081200,070,2,***,14,*****
61,60.717,28.733,13.0,196901081500,070,2,***,10,*****
62,60.717,28.733,13.0,196901081800,070,2,***,10,*****
63,60.717,28.733,13.0,196901082100,***,0,***,10,*****
64,60.717,28.733,13.0,196901090000,***,0,***,12,*****
65,60.717,28.733,13.0,196901090300,360,2,***,14,*****
66,60.717,28.733,13.0,196901090600,020,2,***,12,*****
67,60.717,28.733,13.0,196901091500,320,2,***,9,*****
68,60.717,28.733,13.0,196901091800,340,5,***,10,*****
69,60.717,28.733,13.0,196901092100,360,5,***,10,*****
70,60.717,28.733,13.0,196901100000,340,5,***,10,*****
71,60.717,28.733,13.0,196901100300,320,5,***,7,*****
72,60.717,28.733,13.0,196901100600,290,5,***,7,*****
73,60.717,28.733,13.0,196901100900,270,5,***,7,*****
74,60.717,28.733,13.0,196901101200,320,5,***,3,*****
75,60.717,28.733,13.0,196901101500,320,2,***,0,*****
76,60.717,28.733,13.0,196901101800,200,5,***,-2,*****
77,60.717,28.733,13.0,196901102100,230,5,***,7,*****
78,60.717,28.733,13.0,196901110000,340,5,***,10,*****
79,60.717,28.733,13.0,196901110300,200,14,***,10,*****
80,60.717,28.733,13.0,196901110600,200,7,***,5,*****
81,60.717,28.733,13.0,196901110900,200,9,***,7,*****
82,60.717,28.733,13.0,196901111200,200,9,***,7,*****
83,60.717,28.733,13.0,196901111500,200,14,***,10,*****
84,60.717,28.733,13.0,196901111800,200,14,***,14,*****
85,60.717,28.733,13.0,196901112100,180,9,***,14,*****
86,60.717,28.733,13.0,196901120000,230,9,***,19,*****
87,60.717,28.733,13.0,196901120300,230,9,***,21,*****
88,60.717,28.733,13.0,196901120600,180,7,***,23,*****
89,60.717,28.733,13.0,196901120900,180,16,***,19,*****
90,60.717,28.733,13.0,196901121200,160,16,***,18,*****
91,60.717,28.733,13.0,196901121500,160,7,***,18,*****
92,60.717,28.733,13.0,196901121800,200,9,***,18,*****
93,60.717,28.733,13.0,196901122100,200,7,***,16,*****
94,60.717,28.733,13.0,196901130600,140,2,***,18,*****
95,60.717,28.733,13.0,196901130900,050,2,***,18,*****
96,60.717,28.733,13.0,196901140000,070,5,***,14,*****
97,60.717,28.733,13.0,196901140300,070,7,***,14,*****
98,60.717,28.733,13.0,196901140600,070,7,***,14,*****
99,60.717,28.733,13.0,196901140900,090,7,***,18,*****
100,60.717,28.733,13.0,196901141200,090,11,***,18,*****
101,60.717,28.733,13.0,196901141500,090,14,***,18,*****
102,60.717,28.733,13.0,196901141800,090,9,***,18,*****
103,60.717,28.733,13.0,196901142100,110,11,***,18,*****
104,60.717,28.733,13.0,196901150000,090,9,***,19,*****
105,60.717,28.733,13.0,196901150300,090,11,***,19,*****
106,60.717,28.733,13.0,196901150600,090,11,***,21,*****
107,60.717,28.733,13.0,196901150900,090,5,***,21,*****
108,60.717,28.733,13.0,196901151200,090,11,***,23,*****
109,60.717,28.733,13.0,196901151500,090,9,***,25,*****
110,60.717,28.733,13.0,196901151800,090,7,***,25,*****
111,60.717,28.733,13.0,196901152100,090,9,***,27,*****
112,60.717,28.733,13.0,196901160000,090,7,***,28,*****
113,60.717,28.733,13.0,196901160300,090,7,***,28,*****
114,60.717,28.733,13.0,196901160600,090,7,***,30,*****
115,60.717,28.733,13.0,196901160900,110,7,***,30,*****
116,60.717,28.733,13.0,196901161200,160,7,***,32,*****
117,60.717,28.733,13.0,196901161500,090,9,***,32,*****
118,60.717,28.733,13.0,196901161800,090,7,***,32,*****
119,60.717,28.733,13.0,196901170000,090,7,***,32,*****
120,60.717,28.733,13.0,196901170300,090,7,***,32,*****
121,60.717,28.733,13.0,196901170600,110,9,***,32,*****
122,60.717,28.733,13.0,196901170900,140,7,***,30,*****
123,60.717,28.733,13.0,196901171200,160,7,***,30,*****
124,60.717,28.733,13.0,196901171500,160,9,***,25,*****
125,60.717,28.733,13.0,196901171800,090,11,***,21,*****
126,60.717,28.733,13.0,196901172100,090,11,***,18,*****
127,60.717,28.733,13.0,196901180000,090,11,***,16,*****
128,60.717,28.733,13.0,196901180300,090,11,***,12,*****
129,60.717,28.733,13.0,196901180600,090,11,***,9,*****
130,60.717,28.733,13.0,196901180900,090,11,***,7,*****
131,60.717,28.733,13.0,196901181200,090,11,***,7,*****
132,60.717,28.733,13.0,196901181500,090,14,***,3,*****
133,60.717,28.733,13.0,196901181800,090,11,***,1,*****
134,60.717,28.733,13.0,196901182100,090,5,***,-4,*****
135,60.717,28.733,13.0,196901190000,090,7,***,-6,*****
136,60.717,28.733,13.0,196901190300,090,5,***,-8,*****
137,60.717,28.733,13.0,196901190600,070,5,***,-9,*****
138,60.717,28.733,13.0,196901190900,170,5,***,-9,*****
139,60.717,28.733,13.0,196901191200,090,7,***,-4,*****
140,60.717,28.733,13.0,196901191500,050,2,***,-6,*****
141,60.717,28.733,13.0,196901191800,070,7,***,-9,*****
142,60.717,28.733,13.0,196901192100,070,2,***,-11,*****
143,60.717,28.733,13.0,196901200000,***,0,***,-15,*****
144,60.717,28.733,13.0,196901200300,***,0,***,-18,*****
145,60.717,28.733,13.0,196901200600,***,0,***,-18,*****
146,60.717,28.733,13.0,196901200900,***,0,***,-17,*****
147,60.717,28.733,13.0,196901201200,***,0,***,-8,*****
148,60.717,28.733,13.0,196901201500,***,0,***,-9,*****
149,60.717,28.733,13.0,196901201800,***,0,***,-15,*****
150,60.717,28.733,13.0,196901202100,***,0,***,-17,*****
151,60.717,28.733,13.0,196901210000,***,0,***,-18,*****
152,60.717,28.733,13.0,196901210300,***,0,***,-13,*****
153,60.717,28.733,13.0,196901210600,***,0,***,-6,*****
154,60.717,28.733,13.0,196901210900,***,0,***,-2,*****
155,60.717,28.733,13.0,196901211200,160,2,***,1,*****
156,60.717,28.733,13.0,196901211500,180,5,***,1,*****
157,60.717,28.733,13.0,196901211800,140,5,***,1,*****
158,60.717,28.733,13.0,196901212100,140,5,***,0,*****
159,60.717,28.733,13.0,196901220000,160,5,***,-4,*****
160,60.717,28.733,13.0,196901220300,160,2,***,0,*****
161,60.717,28.733,13.0,196901220600,160,5,***,3,*****
162,60.717,28.733,13.0,196901220900,140,7,***,3,*****
163,60.717,28.733,13.0,196901221200,140,5,***,7,*****
164,60.717,28.733,13.0,196901221500,140,5,***,7,*****
165,60.717,28.733,13.0,196901221800,140,5,***,9,*****
166,60.717,28.733,13.0,196901222100,070,5,***,10,*****
167,60.717,28.733,13.0,196901230000,110,7,***,10,*****
168,60.717,28.733,13.0,196901230300,110,7,***,10,*****
169,60.717,28.733,13.0,196901230600,070,5,***,9,*****
170,60.717,28.733,13.0,196901230900,070,7,***,7,*****
171,60.717,28.733,13.0,196901231200,070,7,***,9,*****
172,60.717,28.733,13.0,196901231500,050,5,***,9,*****
173,60.717,28.733,13.0,196901231800,070,7,***,10,*****
174,60.717,28.733,13.0,196901232100,050,7,***,10,*****
175,60.717,28.733,13.0,196901240000,020,9,***,9,*****
176,60.717,28.733,13.0,196901240300,020,11,***,7,*****
177,60.717,28.733,13.0,196901240600,020,11,***,3,*****
178,60.717,28.733,13.0,196901240900,050,9,***,3,*****
179,60.717,28.733,13.0,196901241200,050,9,***,1,*****
180,60.717,28.733,13.0,196901241500,360,7,***,-2,*****
181,60.717,28.733,13.0,196901241800,020,9,***,-4,*****
182,60.717,28.733,13.0,196901242100,360,7,***,-6,*****
183,60.717,28.733,13.0,196901250000,360,7,***,-6,*****
184,60.717,28.733,13.0,196901250300,360,7,***,-6,*****
185,60.717,28.733,13.0,196901250600,360,5,***,-9,*****
186,60.717,28.733,13.0,196901250900,360,5,***,-11,*****
187,60.717,28.733,13.0,196901251200,360,5,***,-8,*****
188,60.717,28.733,13.0,196901251500,360,5,***,-11,*****
189,60.717,28.733,13.0,196901251800,360,5,***,-13,*****
190,60.717,28.733,13.0,196901252100,340,2,***,-15,*****
191,60.717,28.733,13.0,196901260000,020,2,***,-18,*****
192,60.717,28.733,13.0,196901260300,360,2,***,-18,*****
193,60.717,28.733,13.0,196901260600,020,2,***,-20,*****
194,60.717,28.733,13.0,196901260900,050,2,***,-18,*****
195,60.717,28.733,13.0,196901261200,***,0,***,-11,*****
196,60.717,28.733,13.0,196901261500,***,0,***,-13,*****
197,60.717,28.733,13.0,196901261800,140,2,***,-11,*****
198,60.717,28.733,13.0,196901262100,140,7,***,-8,*****
199,60.717,28.733,13.0,196901270000,180,14,***,3,*****
200,60.717,28.733,13.0,196901270300,180,18,***,5,*****
201,60.717,28.733,13.0,196901270600,200,16,***,7,*****
202,60.717,28.733,13.0,196901270900,200,18,***,10,*****
203,60.717,28.733,13.0,196901271200,200,16,***,12,*****
204,60.717,28.733,13.0,196901271500,200,16,***,14,*****
205,60.717,28.733,13.0,196901271800,200,11,***,18,*****
206,60.717,28.733,13.0,196901272100,290,2,***,21,*****
207,60.717,28.733,13.0,196901280000,020,7,***,18,*****
208,60.717,28.733,13.0,196901280300,360,7,***,12,*****
209,60.717,28.733,13.0,196901280600,360,7,***,3,*****
210,60.717,28.733,13.0,196901280900,020,7,***,0,*****
211,60.717,28.733,13.0,196901281200,050,5,***,0,*****
212,60.717,28.733,13.0,196901281500,050,5,***,-4,*****
213,60.717,28.733,13.0,196901281800,070,5,***,-8,*****
214,60.717,28.733,13.0,196901282100,070,7,***,-9,*****
215,60.717,28.733,13.0,196901290000,070,5,***,-9,*****
216,60.717,28.733,13.0,196901290300,070,7,***,-8,*****
217,60.717,28.733,13.0,196901290600,070,7,***,-6,*****
218,60.717,28.733,13.0,196901290900,090,7,***,-6,*****
219,60.717,28.733,13.0,196901291200,090,7,***,0,*****
220,60.717,28.733,13.0,196901291500,090,9,***,1,*****
221,60.717,28.733,13.0,196901291800,090,14,***,3,*****
222,60.717,28.733,13.0,196901292100,110,7,***,5,*****
223,60.717,28.733,13.0,196901300000,110,9,***,5,*****
224,60.717,28.733,13.0,196901300300,090,7,***,7,*****
225,60.717,28.733,13.0,196901300600,110,7,***,9,*****
226,60.717,28.733,13.0,196901300900,140,5,***,10,*****
227,60.717,28.733,13.0,196901301200,110,9,***,14,*****
228,60.717,28.733,13.0,196901301500,090,9,***,12,*****
229,60.717,28.733,13.0,196901301800,090,9,***,10,*****
230,60.717,28.733,13.0,196901302100,140,7,***,9,*****
231,60.717,28.733,13.0,196901310000,140,9,***,10,*****
232,60.717,28.733,13.0,196901310300,140,9,***,10,*****
233,60.717,28.733,13.0,196901310600,140,9,***,9,*****
234,60.717,28.733,13.0,196901310900,110,9,***,10,*****
235,60.717,28.733,13.0,196901311200,140,9,***,14,*****
236,60.717,28.733,13.0,196901311500,110,9,***,14,*****
237,60.717,28.733,13.0,196901311800,140,9,***,16,*****
238,60.717,28.733,13.0,196901312100,140,9,***,18,*****
239,60.717,28.733,13.0,196902010000,140,9,***,19,*****
240,60.717,28.733,13.0,196902010300,090,9,***,19,*****
241,60.717,28.733,13.0,196902010600,090,9,***,18,*****
242,60.717,28.733,13.0,196902010900,090,9,***,19,*****
243,60.717,28.733,13.0,196902011200,090,7,***,19,*****
244,60.717,28.733,13.0,196902011500,070,7,***,21,*****
245,60.717,28.733,13.0,196902011800,070,7,***,18,*****
246,60.717,28.733,13.0,196902012100,070,7,***,18,*****
