,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,60.255,25.043,17.4,193801010600,140,6,***,27,*****
1,60.255,25.043,17.4,193801011200,140,6,***,25,*****
2,60.255,25.043,17.4,193801011800,140,6,***,25,*****
3,60.255,25.043,17.4,193801020600,270,6,***,21,*****
4,60.255,25.043,17.4,193801021200,020,10,***,19,*****
5,60.255,25.043,17.4,193801021800,020,10,***,18,*****
6,60.255,25.043,17.4,193801030600,050,2,***,16,*****
7,60.255,25.043,17.4,193801031200,050,6,***,18,*****
8,60.255,25.043,17.4,193801031800,050,10,***,18,*****
9,60.255,25.043,17.4,193801040600,050,10,***,12,*****
10,60.255,25.043,17.4,193801041200,050,10,***,7,*****
11,60.255,25.043,17.4,193801041800,020,6,***,1,*****
12,60.255,25.043,17.4,193801050600,020,6,***,1,*****
13,60.255,25.043,17.4,193801051800,180,15,***,27,*****
14,60.255,25.043,17.4,193801060600,230,6,***,30,*****
15,60.255,25.043,17.4,193801061200,230,15,***,30,*****
16,60.255,25.043,17.4,193801061800,320,6,***,25,*****
17,60.255,25.043,17.4,193801070600,250,10,***,25,*****
18,60.255,25.043,17.4,193801071200,230,10,***,25,*****
19,60.255,25.043,17.4,193801071800,250,10,***,21,*****
20,60.255,25.043,17.4,193801080600,360,10,***,19,*****
21,60.255,25.043,17.4,193801081200,290,6,***,16,*****
22,60.255,25.043,17.4,193801081800,340,2,***,23,*****
23,60.255,25.043,17.4,193801090600,090,6,***,16,*****
24,60.255,25.043,17.4,193801091200,090,10,***,19,*****
25,60.255,25.043,17.4,193801091800,110,6,***,21,*****
26,60.255,25.043,17.4,193801100600,140,10,***,21,*****
27,60.255,25.043,17.4,193801101200,140,10,***,14,*****
28,60.255,25.043,17.4,193801101800,140,15,***,14,*****
29,60.255,25.043,17.4,193801110600,140,10,***,21,*****
30,60.255,25.043,17.4,193801111200,140,10,***,25,*****
31,60.255,25.043,17.4,193801111800,140,10,***,25,*****
32,60.255,25.043,17.4,193801120600,140,10,***,25,*****
33,60.255,25.043,17.4,193801121200,140,6,***,27,*****
34,60.255,25.043,17.4,193801121800,160,6,***,27,*****
35,60.255,25.043,17.4,193801130600,140,10,***,25,*****
36,60.255,25.043,17.4,193801131200,160,10,***,27,*****
37,60.255,25.043,17.4,193801131800,160,10,***,27,*****
38,60.255,25.043,17.4,193801140600,140,15,***,27,*****
39,60.255,25.043,17.4,193801141200,140,10,***,28,*****
40,60.255,25.043,17.4,193801141800,110,15,***,25,*****
41,60.255,25.043,17.4,193801150600,090,10,***,18,*****
42,60.255,25.043,17.4,193801151200,070,10,***,18,*****
43,60.255,25.043,17.4,193801151800,070,10,***,18,*****
44,60.255,25.043,17.4,193801160600,160,10,***,21,*****
45,60.255,25.043,17.4,193801161200,160,10,***,30,*****
46,60.255,25.043,17.4,193801161800,140,15,***,32,*****
47,60.255,25.043,17.4,193801170600,140,10,***,32,*****
48,60.255,25.043,17.4,193801171200,160,10,***,34,*****
49,60.255,25.043,17.4,193801171800,140,15,***,34,*****
50,60.255,25.043,17.4,193801180600,160,15,***,32,*****
51,60.255,25.043,17.4,193801181200,140,15,***,32,*****
52,60.255,25.043,17.4,193801181800,140,6,***,32,*****
53,60.255,25.043,17.4,193801190600,140,6,***,32,*****
54,60.255,25.043,17.4,193801191200,140,6,***,34,*****
55,60.255,25.043,17.4,193801191800,200,6,***,34,*****
56,60.255,25.043,17.4,193801200600,020,6,***,32,*****
57,60.255,25.043,17.4,193801201200,020,6,***,30,*****
58,60.255,25.043,17.4,193801201800,360,6,***,28,*****
59,60.255,25.043,17.4,193801210600,090,6,***,27,*****
60,60.255,25.043,17.4,193801211200,180,10,***,30,*****
61,60.255,25.043,17.4,193801211800,160,15,***,28,*****
62,60.255,25.043,17.4,193801220600,140,15,***,27,*****
63,60.255,25.043,17.4,193801221200,140,15,***,28,*****
64,60.255,25.043,17.4,193801221800,140,6,***,28,*****
65,60.255,25.043,17.4,193801230600,140,10,***,30,*****
66,60.255,25.043,17.4,193801231200,140,10,***,32,*****
67,60.255,25.043,17.4,193801231800,140,10,***,34,*****
68,60.255,25.043,17.4,193801240600,340,28,***,37,*****
69,60.255,25.043,17.4,193801241200,340,15,***,37,*****
70,60.255,25.043,17.4,193801241800,320,10,***,32,*****
71,60.255,25.043,17.4,193801250600,270,6,***,30,*****
72,60.255,25.043,17.4,193801251200,200,6,***,34,*****
73,60.255,25.043,17.4,193801251800,230,6,***,34,*****
74,60.255,25.043,17.4,193801260600,160,15,***,34,*****
75,60.255,25.043,17.4,193801261800,290,10,***,34,*****
76,60.255,25.043,17.4,193801270600,020,10,***,34,*****
77,60.255,25.043,17.4,193801271800,250,10,***,34,*****
78,60.255,25.043,17.4,193801280600,180,6,***,34,*****
79,60.255,25.043,17.4,193801281200,160,6,***,32,*****
80,60.255,25.043,17.4,193801281800,140,10,***,32,*****
81,60.255,25.043,17.4,193801290600,140,21,***,28,*****
82,60.255,25.043,17.4,193801291200,140,21,***,30,*****
83,60.255,25.043,17.4,193801291800,140,21,***,32,*****
84,60.255,25.043,17.4,193801301200,140,10,***,34,*****
85,60.255,25.043,17.4,193801301800,200,10,***,34,*****
86,60.255,25.043,17.4,193801310600,160,15,***,34,*****
87,60.255,25.043,17.4,193801311200,200,10,***,34,*****
88,60.255,25.043,17.4,193801311800,230,10,***,34,*****
89,60.255,25.043,17.4,193802010600,180,15,***,34,*****
90,60.255,25.043,17.4,193802011200,140,21,***,34,*****
91,60.255,25.043,17.4,193802011800,160,21,***,34,*****
92,60.255,25.043,17.4,193802020600,160,15,***,36,*****
93,60.255,25.043,17.4,193802021200,140,15,***,36,*****
94,60.255,25.043,17.4,193802021800,180,21,***,36,*****
95,60.255,25.043,17.4,193802030600,200,21,***,37,*****
96,60.255,25.043,17.4,193802031200,200,15,***,36,*****
97,60.255,25.043,17.4,193802031800,200,10,***,36,*****
98,60.255,25.043,17.4,193802040600,270,10,***,34,*****
99,60.255,25.043,17.4,193802041200,270,10,***,34,*****
100,60.255,25.043,17.4,193802041800,200,6,***,32,*****
101,60.255,25.043,17.4,193802050600,270,15,***,36,*****
102,60.255,25.043,17.4,193802051200,250,10,***,37,*****
103,60.255,25.043,17.4,193802051800,250,10,***,37,*****
104,60.255,25.043,17.4,193802060600,230,10,***,36,*****
105,60.255,25.043,17.4,193802061200,250,15,***,37,*****
106,60.255,25.043,17.4,193802061800,290,10,***,36,*****
107,60.255,25.043,17.4,193802070600,360,28,***,32,*****
108,60.255,25.043,17.4,193802071200,340,21,***,34,*****
109,60.255,25.043,17.4,193802071800,340,21,***,30,*****
110,60.255,25.043,17.4,193802080600,320,6,***,28,*****
111,60.255,25.043,17.4,193802081200,250,10,***,36,*****
112,60.255,25.043,17.4,193802090600,270,10,***,30,*****
113,60.255,25.043,17.4,193802091200,230,15,***,34,*****
114,60.255,25.043,17.4,193802091800,250,15,***,32,*****
115,60.255,25.043,17.4,193802100600,200,10,***,34,*****
116,60.255,25.043,17.4,193802101200,180,10,***,32,*****
117,60.255,25.043,17.4,193802101800,160,10,***,32,*****
118,60.255,25.043,17.4,193802110600,140,10,***,32,*****
119,60.255,25.043,17.4,193802111200,180,10,***,30,*****
120,60.255,25.043,17.4,193802111800,110,10,***,28,*****
121,60.255,25.043,17.4,193802120600,160,10,***,21,*****
122,60.255,25.043,17.4,193802121200,140,6,***,23,*****
123,60.255,25.043,17.4,193802121800,230,6,***,19,*****
124,60.255,25.043,17.4,193802130600,050,6,***,16,*****
125,60.255,25.043,17.4,193802131200,320,6,***,19,*****
126,60.255,25.043,17.4,193802131800,320,6,***,16,*****
127,60.255,25.043,17.4,193802140600,050,10,***,21,*****
128,60.255,25.043,17.4,193802141200,320,10,***,23,*****
129,60.255,25.043,17.4,193802141800,290,10,***,19,*****
130,60.255,25.043,17.4,193802150600,290,15,***,23,*****
131,60.255,25.043,17.4,193802151200,290,15,***,34,*****
132,60.255,25.043,17.4,193802151800,290,15,***,32,*****
133,60.255,25.043,17.4,193802160600,360,10,***,27,*****
134,60.255,25.043,17.4,193802161200,320,10,***,37,*****
135,60.255,25.043,17.4,193802161800,320,10,***,30,*****
136,60.255,25.043,17.4,193802170600,320,6,***,27,*****
137,60.255,25.043,17.4,193802171200,320,10,***,****,*****
138,60.255,25.043,17.4,193802171800,320,15,***,34,*****
139,60.255,25.043,17.4,193802180600,020,21,***,34,*****
140,60.255,25.043,17.4,193802181200,020,28,***,34,*****
141,60.255,25.043,17.4,193802181800,020,21,***,30,*****
142,60.255,25.043,17.4,193802190600,320,10,***,19,*****
143,60.255,25.043,17.4,193802191200,250,15,***,34,*****
144,60.255,25.043,17.4,193802191800,320,21,***,36,*****
145,60.255,25.043,17.4,193802200600,360,21,***,27,*****
146,60.255,25.043,17.4,193802201200,250,21,***,27,*****
147,60.255,25.043,17.4,193802201800,360,10,***,25,*****
148,60.255,25.043,17.4,193802210600,360,21,***,19,*****
149,60.255,25.043,17.4,193802211200,340,21,***,28,*****
150,60.255,25.043,17.4,193802211800,320,15,***,25,*****
151,60.255,25.043,17.4,193802220600,360,15,***,21,*****
152,60.255,25.043,17.4,193802221200,320,21,***,25,*****
153,60.255,25.043,17.4,193802221800,050,28,***,23,*****
154,60.255,25.043,17.4,193802230600,340,10,***,14,*****
155,60.255,25.043,17.4,193802231200,270,10,***,25,*****
156,60.255,25.043,17.4,193802231800,250,10,***,27,*****
157,60.255,25.043,17.4,193802241200,360,10,***,41,*****
158,60.255,25.043,17.4,193802241800,290,10,***,37,*****
159,60.255,25.043,17.4,193802250600,320,10,***,28,*****
160,60.255,25.043,17.4,193802251200,320,15,***,39,*****
161,60.255,25.043,17.4,193802251800,270,10,***,34,*****
162,60.255,25.043,17.4,193802260600,250,10,***,32,*****
163,60.255,25.043,17.4,193802261200,180,10,***,32,*****
164,60.255,25.043,17.4,193802261800,160,10,***,32,*****
165,60.255,25.043,17.4,193802270600,140,6,***,32,*****
166,60.255,25.043,17.4,193802271200,160,6,***,32,*****
167,60.255,25.043,17.4,193802271800,230,10,***,34,*****
168,60.255,25.043,17.4,193802280600,250,10,***,32,*****
169,60.255,25.043,17.4,193802281200,160,10,***,34,*****
170,60.255,25.043,17.4,193802281800,160,6,***,45,*****
171,60.255,25.043,17.4,193803010600,160,10,***,34,*****
172,60.255,25.043,17.4,193803011200,140,10,***,34,*****
173,60.255,25.043,17.4,193803011800,200,10,***,36,*****
