60.383,22.55,5.2,20150101,4.71238898038,2.84080407773,***,35.75,1007.03181818
60.383,22.55,5.2,20150102,4.71238898038,5.64836883204,***,38.5,981.977272727
60.383,22.55,5.2,20150103,-1.51670083533,4.95122184622,***,35.6818181818,978.972727273
60.383,22.55,5.2,20150104,0.495934438445,6.27776938801,***,29.8636363636,997.059090909
60.383,22.55,5.2,20150105,0.379935787292,6.0521496579,***,13.9166666667,1020.12083333
60.383,22.55,5.2,20150106,1.57079632679,1.67352071026,***,11.75,1030.37083333
60.383,22.55,5.2,20150107,4.71238898038,7.66183220889,***,32.4583333333,1019.10416667
60.383,22.55,5.2,20150108,4.71238898038,3.51153817499,***,35.625,1002.35
60.383,22.55,5.2,20150109,4.71238898038,1.80952596681,***,33.2083333333,989.120833333
60.383,22.55,5.2,20150110,1.57079632679,1.6092906899,***,31.3333333333,982.275
60.383,22.55,5.2,20150111,0.617787380225,10.9723706953,***,21.625,975.1375
60.383,22.55,5.2,20150112,0.994036878993,2.72244994406,***,15.5416666667,992.179166667
60.383,22.55,5.2,20150113,4.71238898038,4.05271039981,***,34.9166666667,986.691666667
60.383,22.55,5.2,20150114,4.71238898038,3.06650667062,***,34.2916666667,991.779166667
60.383,22.55,5.2,20150115,4.71238898038,5.46535794891,***,35.4166666667,1001.45416667
60.383,22.55,5.2,20150116,4.71238898038,8.12176884363,***,37.0833333333,993.0625
60.383,22.55,5.2,20150117,4.71238898038,5.45321581746,***,37.125,997.0875
60.383,22.55,5.2,20150118,4.71238898038,2.73876338671,***,34.4583333333,1005.8
60.383,22.55,5.2,20150119,0.505485620094,3.19396383998,***,30.6666666667,1019.33333333
60.383,22.55,5.2,20150120,1.18954784633,4.24501311585,***,28.2916666667,1028.02916667
60.383,22.55,5.2,20150121,1.31044940016,6.37984237098,***,26.9583333333,1027.59166667
60.383,22.55,5.2,20150122,0.993162242059,6.54802371942,***,21.2083333333,1024.7
60.383,22.55,5.2,20150123,0.901996474919,1.00839774338,***,24.2083333333,1019.42916667
60.383,22.55,5.2,20150124,4.71238898038,4.22376499641,***,30.2916666667,1016.95833333
60.383,22.55,5.2,20150125,4.71238898038,4.96022686789,***,31.7916666667,1018.07083333
60.383,22.55,5.2,20150126,4.71238898038,4.46870761152,***,32.625,1014.02083333
60.383,22.55,5.2,20150127,4.71238898038,3.56304869466,***,32.6666666667,1006.59583333
60.383,22.55,5.2,20150128,4.71238898038,6.88642519433,***,34.0,995.366666667
60.383,22.55,5.2,20150129,1.57079632679,9.4231987488,***,33.4166666667,983.0
60.383,22.55,5.2,20150130,1.57079632679,5.97994703307,***,33.0,986.970833333
60.383,22.55,5.2,20150131,1.52553197782,6.40269367585,***,33.7083333333,982.095833333
60.383,22.55,5.2,20150201,0.625352265423,5.41873255361,***,31.8333333333,974.058333333
60.383,22.55,5.2,20150202,4.71238898038,1.99238939618,***,31.625,984.6
60.383,22.55,5.2,20150203,1.57079632679,1.98692268936,***,31.5833333333,1000.09166667
60.383,22.55,5.2,20150204,0.908204391554,1.9459136309,***,28.625,1015.26666667
60.383,22.55,5.2,20150205,4.71238898038,0.910805074077,***,28.875,1023.87083333
60.383,22.55,5.2,20150206,4.71238898038,2.83461688313,***,33.2083333333,1015.125
60.383,22.55,5.2,20150207,4.71238898038,1.61962063411,***,34.1666666667,998.208333333
60.383,22.55,5.2,20150208,0.341209701896,8.36674176673,***,26.5416666667,999.208333333
60.383,22.55,5.2,20150209,4.71238898038,1.64883302298,***,30.0833333333,1003.04583333
60.383,22.55,5.2,20150210,4.71238898038,1.69302550248,***,38.7916666667,1010.5625
60.383,22.55,5.2,20150211,4.71238898038,2.36858346437,***,33.125,1015.65
60.383,22.55,5.2,20150212,4.71238898038,2.83129749018,***,33.7083333333,1014.08333333
60.383,22.55,5.2,20150213,4.71238898038,2.17161757136,***,30.8333333333,1018.275
60.383,22.55,5.2,20150214,0.359271121173,0.530745016028,***,32.5,1018.19166667
60.383,22.55,5.2,20150215,0.697506745876,4.3121218119,***,20.6666666667,1039.35
60.383,22.55,5.2,20150216,4.71238898038,6.06026238537,***,24.6666666667,1039.17916667
60.383,22.55,5.2,20150217,4.71238898038,8.79140677981,***,32.375,1027.3375
60.383,22.55,5.2,20150218,4.71238898038,2.66832968255,***,35.1666666667,1015.13333333
60.383,22.55,5.2,20150219,4.71238898038,2.83055722998,***,37.1666666667,1006.3125
60.383,22.55,5.2,20150220,4.71238898038,4.88361985779,***,37.3333333333,999.6125
60.383,22.55,5.2,20150221,4.71238898038,2.69440977848,***,34.0,995.020833333
60.383,22.55,5.2,20150222,4.71238898038,4.95465479467,***,34.875,992.608333333
60.383,22.55,5.2,20150223,4.71238898038,6.92179495155,***,35.125,1001.46666667
60.383,22.55,5.2,20150224,4.71238898038,3.8637826617,***,34.625,1001.9625
60.383,22.55,5.2,20150225,4.71238898038,5.39063222065,***,35.7083333333,1014.87916667
60.383,22.55,5.2,20150226,4.71238898038,3.92723232417,***,34.1666666667,1022.1125
60.383,22.55,5.2,20150227,1.57079632679,5.05276545487,***,32.75,1019.75833333
60.383,22.55,5.2,20150228,4.71238898038,3.84551429753,***,34.1666666667,1013.62083333
60.383,22.55,5.2,20150301,1.57079632679,7.51371613588,***,35.75,1005.91666667
60.383,22.55,5.2,20150302,1.57079632679,5.70184912033,***,35.625,996.341666667
60.383,22.55,5.2,20150303,0.581540645518,4.26004791621,***,35.25,997.94375
60.383,22.55,5.2,20150304,4.71238898038,2.34203456946,***,33.6666666667,1006.57916667
60.383,22.55,5.2,20150305,4.71238898038,2.00545478281,***,33.125,1023.39583333
60.383,22.55,5.2,20150306,4.71238898038,4.43357126613,***,35.0,1020.54583333
60.383,22.55,5.2,20150307,4.71238898038,5.90738511896,***,36.125,1015.275
60.383,22.55,5.2,20150308,4.71238898038,3.9948747492,***,39.375,1006.30833333
60.383,22.55,5.2,20150309,4.71238898038,2.55509417958,***,40.1666666667,1015.45
60.383,22.55,5.2,20150310,4.71238898038,5.96808795062,***,36.9583333333,1011.83333333
60.383,22.55,5.2,20150311,0.332169532471,5.49249731551,***,38.2083333333,1021.70833333
60.383,22.55,5.2,20150312,1.2789576549,0.579145058177,***,31.625,1038.38333333
60.383,22.55,5.2,20150313,1.10081568339,1.9024689939,***,33.9166666667,1042.6375
60.383,22.55,5.2,20150314,0.756146316004,3.57087358508,***,33.5,1043.07916667
60.383,22.55,5.2,20150315,0.879785596814,2.11279878985,***,37.0,1047.89583333
60.383,22.55,5.2,20150316,1.18407253749,0.795567351032,***,38.1666666667,1049.675
60.383,22.55,5.2,20150317,1.57079632679,0.65166129185,***,36.9166666667,1046.175
60.383,22.55,5.2,20150318,1.34006150093,0.542040160949,***,34.875,1038.22916667
60.383,22.55,5.2,20150319,4.71238898038,2.74578749788,***,34.75,1025.33333333
60.383,22.55,5.2,20150320,-0.277891547741,1.69012195275,***,34.5416666667,1016.05
60.383,22.55,5.2,20150321,0.393406743773,9.80364912112,***,28.4166666667,1020.04166667
60.383,22.55,5.2,20150322,4.71238898038,3.50117521711,***,27.4166666667,1018.8125
60.383,22.55,5.2,20150323,4.71238898038,5.70246556605,***,36.4583333333,999.629166667
60.383,22.55,5.2,20150324,-0.443959957383,1.95893589306,***,38.75,1001.40833333
60.383,22.55,5.2,20150325,0.605187345541,6.00708827096,***,29.625,1021.625
60.383,22.55,5.2,20150326,1.57079632679,6.44774161467,***,32.5833333333,1022.67083333
60.383,22.55,5.2,20150327,1.57079632679,4.62878088196,***,36.875,1013.69583333
60.383,22.55,5.2,20150328,4.71238898038,2.18443666652,***,36.8333333333,1010.65
60.383,22.55,5.2,20150329,1.57079632679,7.07665230914,***,36.8333333333,1000.55833333
60.383,22.55,5.2,20150330,1.57079632679,5.12014782975,***,35.4782608696,984.660869565
60.383,22.55,5.2,20150331,4.71238898038,2.84297483149,***,36.4583333333,982.016666667
60.383,22.55,5.2,20150401,0.798565564676,3.08493339056,***,36.625,992.041666667
60.383,22.55,5.2,20150402,0.415397227795,7.77660244149,***,37.2083333333,995.545833333
60.383,22.55,5.2,20150403,0.294394014703,4.09657792597,***,36.5416666667,1006.94166667
60.383,22.55,5.2,20150404,0.372540260755,8.56545950839,***,37.25,1011.26666667
60.383,22.55,5.2,20150405,0.696495418824,4.87014906212,***,36.1666666667,1018.5375
60.383,22.55,5.2,20150406,4.71238898038,1.10859639436,***,37.2916666667,1024.95833333
60.383,22.55,5.2,20150407,-1.48805386316,1.02581130492,***,40.9583333333,1014.65
60.383,22.55,5.2,20150408,-0.482386732758,4.1071444608,***,44.1666666667,1016.65
60.383,22.55,5.2,20150409,4.71238898038,3.65220654246,***,43.9583333333,1015.69583333
60.383,22.55,5.2,20150410,4.71238898038,2.97545043647,***,42.7083333333,1011.43333333
60.383,22.55,5.2,20150411,4.71238898038,2.98672479927,***,42.2916666667,1013.96666667
60.383,22.55,5.2,20150412,4.71238898038,4.1977704169,***,40.5833333333,1004.9125
60.383,22.55,5.2,20150413,4.71238898038,2.24903057359,***,41.6666666667,1005.02083333
60.383,22.55,5.2,20150414,4.71238898038,2.99370212454,***,37.9583333333,1005.375
60.383,22.55,5.2,20150415,4.71238898038,1.72770269293,***,38.0,997.866666667
60.383,22.55,5.2,20150416,-0.964593116073,2.10902884778,***,38.4583333333,994.483333333
60.383,22.55,5.2,20150417,0.403029651924,8.96582035237,***,40.0416666667,1008.47083333
60.383,22.55,5.2,20150418,0.406746204751,5.20073667367,***,39.0833333333,1016.55416667
60.383,22.55,5.2,20150419,0.185811845201,4.77457178408,***,44.5416666667,1012.8625
60.383,22.55,5.2,20150420,0.357343926418,8.31877337167,***,45.75,1017.0875
60.383,22.55,5.2,20150421,0.353029782314,4.49305145637,***,48.2727272727,1019.72272727
60.383,22.55,5.2,20150422,-1.22366283942,2.45998324994,***,42.5416666667,1013.80416667
60.383,22.55,5.2,20150423,-0.953444921675,3.01568431899,***,43.9583333333,997.1625
60.383,22.55,5.2,20150424,4.71238898038,3.05817425587,***,39.4583333333,1001.77916667
60.383,22.55,5.2,20150425,1.57079632679,2.27051993982,***,42.7083333333,1008.0875
60.383,22.55,5.2,20150426,1.57079632679,2.29575143,***,42.625,1001.975
60.383,22.55,5.2,20150427,4.71238898038,2.32729121694,***,42.1666666667,1004.80833333
60.383,22.55,5.2,20150428,4.71238898038,1.38667965668,***,43.4583333333,1007.15833333
60.383,22.55,5.2,20150429,-0.129003943458,0.865570881458,***,37.0,1006.775
60.383,22.55,5.2,20150430,4.71238898038,3.06998310971,***,42.5833333333,1017.23333333
60.383,22.55,5.2,20150501,1.57079632679,4.04273908081,***,50.125,1009.84583333
60.383,22.55,5.2,20150502,1.02396583615,3.28466432906,***,46.375,1001.26666667
60.383,22.55,5.2,20150503,4.71238898038,2.16633612854,***,41.9166666667,1011.41666667
60.383,22.55,5.2,20150504,1.57079632679,2.13515098827,***,44.375,1015.71666667
60.383,22.55,5.2,20150505,1.57079632679,2.62165071353,***,49.0833333333,1014.0375
60.383,22.55,5.2,20150506,1.57079632679,3.25146033315,***,47.5833333333,1007.775
60.383,22.55,5.2,20150507,4.71238898038,2.92133187229,***,49.125,1009.49583333
60.383,22.55,5.2,20150508,4.71238898038,4.44685040538,***,46.1666666667,1009.92083333
60.383,22.55,5.2,20150509,4.71238898038,4.68009307248,***,46.0,1014.88333333
60.383,22.55,5.2,20150510,1.57079632679,2.24628508684,***,45.75,1016.175
60.383,22.55,5.2,20150511,4.71238898038,3.28797297987,***,46.1666666667,1020.875
60.383,22.55,5.2,20150512,4.71238898038,5.40270952268,***,46.6666666667,1010.325
60.383,22.55,5.2,20150513,4.71238898038,6.40866707125,***,45.375,993.075
60.383,22.55,5.2,20150514,-1.49287030477,3.25553017493,***,46.2083333333,1000.93333333
60.383,22.55,5.2,20150515,-1.47484143046,0.762210363278,***,41.375,1004.52916667
60.383,22.55,5.2,20150516,-0.0821288780636,1.69144864419,***,44.7083333333,1010.79166667
60.383,22.55,5.2,20150517,1.57079632679,1.12223353266,***,45.7083333333,1005.05416667
60.383,22.55,5.2,20150518,0.352022594252,2.65036585923,***,46.875,1003.82916667
60.383,22.55,5.2,20150519,1.57079632679,2.50152962796,***,48.75,1006.89583333
60.383,22.55,5.2,20150520,4.71238898038,4.17724422583,***,49.2916666667,1011.92083333
60.383,22.55,5.2,20150521,4.71238898038,3.09885621515,***,51.5416666667,1016.36666667
60.383,22.55,5.2,20150522,4.71238898038,5.6286346211,***,51.7916666667,1017.325
60.383,22.55,5.2,20150523,4.71238898038,5.92468334816,***,49.0416666667,1009.95
60.383,22.55,5.2,20150524,4.71238898038,2.30077111004,***,49.0833333333,1013.19166667
60.383,22.55,5.2,20150525,4.71238898038,3.54715579761,***,49.4166666667,1012.14166667
60.383,22.55,5.2,20150526,1.57079632679,1.72045705651,***,52.5,1009.50833333
60.383,22.55,5.2,20150527,4.71238898038,3.17320097565,***,52.0416666667,1007.725
60.383,22.55,5.2,20150528,4.71238898038,3.16902918985,***,52.1666666667,1008.67083333
60.383,22.55,5.2,20150529,4.71238898038,4.95835385368,***,49.9583333333,1007.9625
60.383,22.55,5.2,20150530,1.57079632679,3.70783251019,***,54.4583333333,1008.79583333
60.383,22.55,5.2,20150531,4.71238898038,7.67197179386,***,51.75,1007.65
60.383,22.55,5.2,20150601,4.71238898038,5.94079542183,***,51.4583333333,1009.8625
60.383,22.55,5.2,20150602,4.71238898038,4.09269352538,***,54.375,1010.59583333
60.383,22.55,5.2,20150603,4.71238898038,6.79502242527,***,53.4166666667,999.470833333
60.383,22.55,5.2,20150604,4.71238898038,4.1037008372,***,53.4166666667,1013.72916667
60.383,22.55,5.2,20150605,-1.51147595152,1.9104981187,***,54.5416666667,1022.47083333
60.383,22.55,5.2,20150606,4.71238898038,5.00458557108,***,55.0,1018.0
60.383,22.55,5.2,20150607,4.71238898038,4.9340508789,***,54.9166666667,1013.35833333
60.383,22.55,5.2,20150608,-1.36813319281,2.19537055393,***,54.375,1018.90833333
60.383,22.55,5.2,20150609,-1.29478624417,2.15314645069,***,52.8333333333,1026.7375
60.383,22.55,5.2,20150610,4.71238898038,3.7813975096,***,55.875,1018.2
60.383,22.55,5.2,20150611,-1.48575986307,3.17821774107,***,54.9583333333,1013.8875
60.383,22.55,5.2,20150612,4.71238898038,3.79002437197,***,58.9583333333,1010.525
60.383,22.55,5.2,20150613,4.71238898038,3.51838575675,***,58.75,1005.67083333
60.383,22.55,5.2,20150614,1.57079632679,0.500587473993,***,53.625,1000.1875
60.383,22.55,5.2,20150615,4.71238898038,2.7288040657,***,51.875,1005.17083333
60.383,22.55,5.2,20150616,4.71238898038,3.53856807906,***,51.7916666667,1013.01666667
60.383,22.55,5.2,20150617,4.71238898038,3.87137900744,***,54.8333333333,1013.3625
60.383,22.55,5.2,20150618,1.57079632679,2.13025931952,***,52.75,1004.275
60.383,22.55,5.2,20150619,4.71238898038,2.67916225472,***,55.3333333333,1005.98333333
60.383,22.55,5.2,20150620,0.200301985335,1.92392866772,***,52.7083333333,1011.84166667
60.383,22.55,5.2,20150621,0.660736002124,1.34872545153,***,57.0416666667,1012.67083333
60.383,22.55,5.2,20150622,-0.39811699879,0.635613511728,***,56.0,1010.19166667
60.383,22.55,5.2,20150623,1.57079632679,1.66056395419,***,59.4166666667,1007.07083333
60.383,22.55,5.2,20150624,4.71238898038,2.96632380084,***,57.8333333333,1004.81666667
60.383,22.55,5.2,20150625,4.71238898038,4.89214515976,***,55.5416666667,1011.92916667
