949999-00045,-33.370,+116.150,+0190.0,19570101,19631231
949999-00046,-33.620,+121.800,+0158.5,19650102,19821031
949999-00047,-33.130,+115.880,+0116.0,19720102,19820930
949999-00040,-33.650,+115.330,+0004.0,19570101,19631231
949999-00041,-33.570,+115.820,+0063.0,19570101,19631231
949999-00042,-33.850,+121.880,+0004.3,19570101,19690628
949999-00043,-34.230,+116.150,+0280.1,19570101,19631231
747756-99999,+29.680,-085.370,+0002.0,19780619,19810811
026760-99999,+56.200,+016.400,+0003.0,20010811,20050820
949999-00048,-34.930,+117.130,+0190.0,19690731,19700609
949999-00049,-35.180,+117.880,+0118.0,19570101,19730419
243710-99999,+66.800,+136.683,+0273.8,19590101,20170522
689945-99999,-32.900,+027.283,+0594.0,19880201,19910627
718120-99999,+61.100,-094.067,+0010.0,20010705,20120808
236280-99999,+63.367,+063.067,+0050.0,19730101,20010706
335160-99999,+48.850,+023.450,+0592.0,19590101,20160614
364870-99999,+48.267,+077.317,+0699.0,19590101,19970622
717020-99999,+46.433,-063.833,+0012.0,19500101,20170522
106140-99999,+49.437,+007.600,+0238.1,19520301,20170522
478340-99999,+31.367,+131.350,+0234.0,19730101,19740531
599550-99999,+18.667,+110.467,+0246.0,19731111,19840203
564410-99999,+28.883,+098.583,+4413.0,19600101,19641231
723929-99999,+34.170,-119.220,+0002.0,19760130,19960701
686510-99999,-31.333,+027.850,+1463.0,19970701,20170522
032620-99999,+55.017,-001.417,+0030.0,19260101,20050111
698234-99999,+01.733,+040.100,+0245.4,20141015,20141024
101200-99999,+54.183,+007.883,+0053.0,19290801,20050110
258020-99999,+61.883,+152.400,+0583.0,19590101,20030618
961635-99999,-00.787,+100.281,+0005.5,20060710,20150307
101624-99999,+53.427,+011.783,+0050.6,19990115,20170522
718760-99999,+52.769,-108.244,+0548.3,19400101,20170522
984295-99999,+14.517,+121.017,+0023.0,19730620,19850916
681715-99999,-29.630,+031.130,+0127.0,20100430,20100825
714640-99999,+42.567,-080.050,+0175.0,19860109,20170522
747335-99999,+30.583,-100.650,+0652.0,20040824,20051231
420740-99999,+31.333,+075.333,+0229.0,20020214,20160509
720385-00419,+39.800,-105.766,+4113.3,20130306,20170523
338890-99999,+45.367,+028.850,+0030.0,19590101,20160614
725068-99999,+41.867,-071.017,+0013.0,19421002,20051231
999999-11610,+10.617,-061.217,+0041.1,19490101,19491220
997213-99999,+46.050,-082.640,+0180.0,20050609,20161128
636310-99999,+02.283,+032.933,+1189.0,20090801,20170522
999999-11618,+18.467,-066.117,+0013.1,19450301,19620501
034053-99999,+52.812,-004.124,+0009.1,19940503,20070227
990110-99999,-02.000,+156.000,+0003.0,20130501,20161216
749439-99999,-17.050,+145.400,+0443.0,19420630,19440630
125300-99999,+50.617,+017.967,+0163.0,19730101,20170522
712643-99999,+43.862,-079.370,+0198.1,19860620,20170522
354260-99999,+49.150,+057.117,+0234.0,19480103,20170522
992023-99999,+15.267,+145.662,+0003.0,20130206,20160824
722406-99999,+29.567,-090.660,+0003.0,19551027,20041231
912113-99999,+15.000,+145.633,+0082.0,19880106,19920623
155490-99999,+43.567,+026.500,+0347.0,19810101,20170522
942570-99999,-17.117,+139.600,+0004.0,20030330,20170521
945800-99999,-27.933,+153.433,+0003.0,19910101,20170522
036570-99999,+51.617,-001.100,+0057.0,19840713,19930624
712310-99999,+49.733,-111.450,+0817.0,19940201,20170522
443730-99999,+43.583,+104.417,+1465.0,19560802,20170522
156090-99999,+42.700,+023.417,+0531.0,19730101,19750514
940220-99999,-02.700,+141.317,+0003.0,20011029,20011029
014010-99999,+59.983,+002.250,+0048.0,20010601,20060718
953050-99999,-21.667,+115.117,+0011.0,20010915,20170522
719576-99999,+64.917,-125.567,+0098.0,19340101,20170522
607980-99999,+24.900,+014.667,+0484.0,19500210,19521217
172050-99999,+38.483,+042.300,+1665.0,19750427,20161129
400950-99999,+32.600,+036.100,+0543.0,19780914,20110424
998199-99999,+30.150,-085.667,+0005.0,20080721,20170522
614610-99999,+17.533,-014.683,+0075.0,19490406,20170522
888890-99999,-51.823,-058.447,+0074.4,19850606,20170522
997697-99999,+46.480,-084.300,+0185.0,20060710,20170522
409700-99999,+33.617,+069.233,+2350.0,19730101,20130731
160360-99999,+46.032,+012.596,+0117.0,19660701,20170522
749376-99999,+38.317,+128.517,+0018.0,19520921,19541107
602530-99999,+30.500,-008.817,+0266.0,20031230,20060123
724240-99999,+37.900,-085.967,+0230.0,20000101,20041231
999999-17611,+76.417,-068.317,+0488.0,19570601,19650801
420550-99999,+32.683,+074.833,+0314.0,19730101,19910719
094740-99999,+51.883,+012.650,+0104.0,19750701,19911031
999999-17615,+77.167,-061.133,+0305.1,19610101,19650813
262150-99999,+58.233,+022.500,+0004.0,19550101,20051225
677650-99999,-16.833,+029.617,+1344.0,19620701,20170522
720437-00143,+39.767,-101.800,+1040.3,20130101,20170511
749199-99999,+59.500,-131.767,+1021.0,19450304,19450818
997379-99999,+28.200,-117.350,+0004.0,20050809,20170522
027110-99999,+63.100,+021.617,+0013.0,20080115,20111102
263570-99999,+57.183,+027.667,+0093.0,19590101,20110312
720287-53967,+33.714,-096.674,+0228.3,20060101,20170523
032200-99999,+54.933,-002.967,+0027.0,19880601,20170522
584720-99999,+30.733,+122.450,+0081.0,19581001,20170522
547570-99999,+37.167,+120.167,+0000.0,19770801,20090621
720274-93799,+34.273,-078.715,+0029.9,20060101,20170523
565480-99999,+27.217,+099.317,+2743.0,19570701,20100424
352870-99999,+50.500,+070.050,+0330.0,19600223,20020804
321050-99999,+48.400,+142.100,+0003.0,19530216,19631031
310860-99999,+59.500,+144.800,+0006.0,19590101,19780425
717234-99999,+47.400,-072.783,+0167.0,19850702,19851227
410180-99999,+22.250,+041.633,+1394.0,20031231,20060117
997627-99999,+25.400,+126.200,+0003.0,20140108,20140130
720312-99999,+41.400,-092.950,+0270.0,20040525,20051231
372860-99999,+42.733,+042.483,+1610.0,19590101,19930418
012960-99999,+64.250,+012.417,+0127.0,19730101,19770606
567380-99999,+25.217,+097.867,+2134.0,19740112,19890830
726861-99999,+45.117,-113.883,+1232.0,19760305,19770225
374290-99999,+42.117,+044.483,+0760.0,19730102,20011003
838740-99999,-26.250,-048.650,+0072.0,19310101,20050829
426990-99999,+23.983,+085.367,+0611.0,19440101,20110524
624380-99999,+30.567,+032.100,+0016.0,19581102,20110802
997606-99999,+31.800,+170.700,+0003.0,20051019,20150830
828080-99999,-08.155,-070.783,+0196.9,20090811,20170522
582380-99999,+31.742,+118.862,+0014.9,19560820,20170522
272230-99999,+58.483,+039.133,+0117.8,20120229,20170522
783460-99999,+22.027,-078.790,+0102.1,19730101,20160113
476380-99999,+35.667,+138.550,+0281.5,19521231,20170522
725327-04846,+41.453,-087.006,+0234.7,20060101,20170523
718193-99999,+55.083,-059.183,+0071.0,19860125,19970304
409400-99999,+34.367,+063.150,+1298.0,19780101,19840708
747688-99999,+30.467,-088.533,+0005.0,19680903,20031231
720982-99999,+41.117,-103.983,+1609.3,20131218,20170406
102050-99999,+53.083,+007.383,+0001.0,19870906,19900527
404384-99999,+25.333,+049.583,+0158.0,19810220,19810806
025110-99999,+57.217,+011.833,+0010.0,20041102,20041102
724915-99999,+36.583,-121.833,+0080.0,20000101,20051231
432300-99999,+14.500,+075.917,+0620.0,20151208,20170522
997177-99999,+59.923,-141.359,+0015.0,20121126,20170206
483740-99999,+16.767,+101.250,+0145.0,19850414,20170522
997324-99999,+33.220,-119.880,+0000.0,20050228,20170522
537980-99999,+37.183,+114.367,+0184.0,19570601,20170522
719323-99999,+56.533,-115.267,+0546.0,19920219,19930615
711980-99999,+46.183,-072.917,+0016.0,20010702,20170522
068460-99999,+46.717,+009.517,+2323.0,20090127,20170121
022550-99999,+62.500,+016.183,+0075.0,19730101,19770630
895680-99999,-76.050,+065.017,+2342.0,19960201,20080702
153330-99999,+45.200,+027.917,+0015.0,19830401,20170522
590230-99999,+24.700,+108.050,+0214.0,19560820,20170522
063000-99999,+51.650,+002.567,+0003.0,19310102,19840718
341860-99999,+51.367,+048.300,+0111.0,19570701,20170522
014820-99999,+59.033,+010.517,+0007.7,19310101,20170522
600300-99999,+27.932,-015.387,+0023.8,19500316,20170522
164650-99999,+36.967,+014.950,+0639.0,20050727,20170516
942120-99999,-18.233,+127.667,+0424.0,19440101,20170522
263390-99999,+57.133,+025.917,+0180.0,19950101,20170522
784800-99999,+18.333,-071.850,+0056.0,20010819,20170412
783284-99999,+22.883,-082.500,+0050.0,19430411,19460516
039710-99999,+53.533,-007.367,+0100.0,19730101,20170522
726785-24135,+45.965,-112.501,+1686.5,19770301,20100801
716000-99999,+43.933,-060.017,+0005.0,19550702,20170522
720517-24165,+41.824,-110.557,+2220.5,20130627,20170523
282140-99999,+58.133,+052.583,+0169.0,19470506,20170522
727033-14609,+46.124,-067.793,+0145.1,20000101,20170523
060220-99999,+55.720,+004.800,+0043.0,20050309,20170522
724007-03719,+36.682,-076.602,+0022.0,20050101,20170524
013580-99999,+60.850,+008.600,+0604.0,20110929,20170522
489305-99999,+18.917,+102.450,+0296.0,19730101,19730822
031590-99999,+56.033,-003.133,+0058.0,19291001,20160906
025635-99999,+56.283,+012.833,+0047.0,20040810,20170522
744864-99999,+40.717,-073.400,+0025.0,19430412,20051231
720858-99999,+48.480,-099.236,+0450.5,20101118,20151217
852230-99999,-17.421,-066.177,+2548.1,19420201,20170522
997464-99999,+58.000,-023.900,+0003.0,20071120,20100201
535930-99999,+39.833,+114.567,+0910.0,19560820,20170522
612910-99999,+12.534,-007.950,+0380.1,19750101,20170522
722201-03723,+35.582,-079.101,+0075.3,20060101,20170524
710620-99999,+53.150,-115.117,+0903.0,19770701,20170522
999999-14740,+41.938,-072.683,+0054.6,19490101,19721231
170590-99999,+41.250,+029.033,+0030.0,19730101,20170522
470520-99999,+39.217,+126.650,+0279.0,19760401,20170522
637720-99999,-02.252,+040.913,+0006.1,19570101,20170522
720671-00248,+31.554,-081.883,+0033.2,20151209,20170314
837753-99999,-23.433,-046.467,+0768.0,19880621,20100527
674690-99999,-11.367,+029.900,+1171.0,19730102,20120614
020860-99999,+67.767,+022.350,+0317.0,19550101,20050317
066880-99999,+46.850,+009.183,+2480.0,20111011,20170522
712010-99999,+49.283,-123.117,+0003.0,19800301,20170522
022440-99999,+63.683,+016.950,+0217.0,19960201,20080218
368640-99999,+43.533,+075.250,+0743.0,19530216,20170522
022610-99999,+64.550,+018.717,+0211.0,19730101,20170522
911649-99999,+21.983,-159.333,+0031.0,19990114,19990930
865950-99999,-34.967,-054.950,+0024.1,19490101,20170522
819570-99999,-08.667,-035.567,+0181.5,20160704,20170522
723675-99999,+36.883,-106.567,+2393.0,19840607,20051231
011120-99999,+65.461,+012.218,+0007.6,19730101,20170522
995740-99999,+57.000,+002.000,+0000.0,19890709,20170522
675880-99999,-14.167,+033.667,+1100.0,19880203,20100314
992031-99999,+59.700,+001.600,+0003.0,20130206,20170522
012360-99999,+62.100,+009.050,+0626.0,20050218,20100104
846310-99999,-11.900,-076.967,+0155.1,19360826,19641231
825790-99999,-05.060,-042.823,+0066.8,19310104,20170522
723244-99999,+35.188,-085.178,+0210.3,19801205,19900801
110370-99999,+48.200,+016.567,+0153.0,20080310,20170522
060550-99999,+56.367,+008.117,+0005.0,20020722,20170516
477930-99999,+34.757,+133.855,+0245.7,19730101,20170522
949410-99999,-35.733,+150.183,+0011.0,19920501,20170521
162520-99999,+41.567,+014.650,+0807.0,19650201,20170522
370360-99999,+44.633,+041.967,+0343.0,19480102,20170511
060300-99999,+57.093,+009.849,+0003.0,19400401,20170522
010550-99999,+71.100,+023.983,+0014.2,19310101,20170522
723403-13963,+34.727,-092.239,+0078.6,19900228,20170523
350675-99999,+50.037,+082.494,+0286.2,20070822,20170522
722747-99999,+32.850,-109.633,+0968.0,19780911,20051231
543510-99999,+41.883,+124.083,+0273.0,19610801,20040624
720583-99999,+44.997,-092.856,+0284.1,20080721,20130430
999999-94868,+41.383,-079.867,+0469.1,19680101,19721231
432280-99999,+15.350,+076.150,+0532.0,20151208,20170522
725033-94728,+40.779,-073.969,+0047.5,19431201,20100731
284510-99999,+56.850,+062.717,+0127.0,19480101,20170522
484610-99999,+12.917,+100.867,+0061.0,19811101,20170522
484006-99999,+15.277,+100.296,+0032.6,19580930,19760518
997361-99999,+29.480,-094.920,+0010.0,20050322,20170522
483580-99999,+17.433,+104.783,+0153.0,20070705,20170522
637020-99999,-00.617,+030.650,+1413.0,19570101,20170522
959180-99999,-37.683,+148.467,+0063.0,20030401,20170522
801120-99999,+06.165,-075.423,+2142.1,19851201,20170522
410300-99999,+21.433,+039.767,+0240.0,19830701,20170522
999999-94860,+42.883,-085.524,+0244.8,19631201,19721231
712600-99999,+46.485,-084.509,+0192.0,19860425,20170522
486021-99999,+02.450,+103.833,+0045.0,20040706,20170522
380910-99999,+44.800,+071.067,+0266.0,19590101,20040104
607230-99999,+36.733,+009.183,+0159.0,19880503,20170522
265110-99999,+54.933,+019.950,+0010.0,19401102,19431231
722112-53982,+32.699,-094.949,+0126.5,20060101,20170523
113090-99999,+46.967,+009.917,+0438.0,19290204,19381231
170720-99999,+40.833,+031.167,+0146.0,20081020,20170522
288060-99999,+53.617,+052.450,+0092.0,19361231,20170522
641800-99999,-02.517,+028.850,+1612.0,19730102,20170522
725095-99999,+42.267,-071.867,+0315.0,20100801,20100817
787945-99999,+09.459,-082.517,+0005.8,20050611,20160904
994180-99999,+48.320,-122.840,+0015.2,19850411,20170522
999999-45714,+52.717,+174.100,+0034.1,19580628,19590901
999999-45715,+52.717,-174.100,+0029.6,19590901,19600101
036600-99999,+51.683,-000.800,+0205.0,19971201,20170522
711410-99999,+70.633,-100.267,+0020.0,19770701,20170522
710980-99999,+53.067,-093.350,+0290.0,19770701,20170522
727439-99999,+47.417,-087.583,+0186.0,19760926,19771209
534460-99999,+40.567,+109.983,+0940.0,19560820,19840813
233160-99999,+66.600,+059.283,+0067.0,19590101,19891004
676250-99999,-14.850,+022.700,-0999.9,20080208,20170522
064840-99999,+49.617,+005.583,+0324.0,20091026,20170522
580150-99999,+34.417,+116.333,+0044.0,19570531,20100424
061640-99999,+56.200,+011.717,+0008.0,19850102,20040330
483565-99999,+17.195,+104.119,+0161.2,19750717,20170522
576590-99999,+28.167,+110.967,+0000.0,19740421,20020809
488665-99999,+13.850,+108.050,+0835.0,19660930,19700228
101700-99999,+54.183,+012.083,+0010.0,19310101,20030816
846910-99999,-13.745,-076.220,+0011.9,19350415,20170522
170630-99999,+40.883,+029.300,+0099.0,20031118,20150105
725247-04805,+41.567,-081.483,+0267.9,20060101,20170523
691024-99999,+00.000,+000.000,+0000.0,19910209,20130620
746941-13786,+36.261,-076.175,+0004.0,19490101,19900219
999999-11803,+12.483,-087.183,+0004.0,19450401,19451201
710369-99999,+48.550,-123.233,+0000.0,20130501,20140922
724365-99999,+38.250,-086.950,+0161.0,19940103,20051231
037060-99999,+51.217,-004.083,+0061.0,19730308,19801130
404770-99999,+21.500,+039.200,+0017.0,19490419,19821231
725124-64705,+40.777,-079.950,+0380.1,20060101,20170523
917880-99999,-21.133,-175.183,+0002.0,19430101,19800903
862170-99999,-24.717,-056.350,+0116.1,19490315,19640415
722204-99999,+42.050,-090.100,+0188.0,20040525,20051231
817780-99999,-04.283,-056.000,+0014.5,20160704,20170522
716120-99999,+45.500,-073.567,+0073.0,19941201,20170522
711233-99999,+53.668,-113.854,+0687.3,19850102,20170522
998419-99999,+40.975,+017.378,+0003.0,20130424,20150101
640770-99999,+01.567,+030.217,+1285.0,20010828,20040312
726483-99999,+45.717,-087.100,+0186.0,19900111,19910304
994720-99999,+59.330,-151.990,+0017.9,20040608,20170522
720498-00153,+37.400,-077.517,+0072.2,20130101,20170522
998003-99999,+17.950,-066.233,+0015.0,20071016,20170522
285330-99999,+56.050,+059.583,+0320.0,19460309,20050412
716246-99999,+43.167,-079.933,+0239.0,19820101,19831206
416970-99999,+29.550,+067.883,+0134.0,19570201,20170522
337910-99999,+48.033,+033.217,+0124.0,19480101,20170522
948500-99999,-39.883,+143.883,+0038.0,19960201,20170522
724466-03929,+38.844,-094.560,+0321.9,19540327,19991231
703334-99999,+58.417,-157.367,+0028.0,19930520,20051231
728860-99999,+49.467,-120.517,+0700.0,19730101,19770630
374750-99999,+42.450,+047.667,+0519.0,19590101,20110801
228670-99999,+61.083,+042.067,+0091.0,19320101,20170522
999999-03055,+36.599,-101.595,+0995.5,20040227,20170523
719520-25272,+54.383,-125.950,+0714.0,20050101,20170522
999999-03053,+31.883,-106.717,+1253.3,20051102,20061115
724678-99999,+40.516,-106.866,+2096.0,19840607,20040402
533520-99999,+41.700,+110.433,+1377.0,19560820,20170522
442190-99999,+48.517,+094.300,+1263.0,19750109,20170522
891750-99999,-78.800,-174.667,+0015.0,20030224,20030224
724947-99999,+37.500,-122.500,+0040.0,19760130,19960701
866780-99999,-13.000,-038.500,+0052.9,20160704,20170522
959060-99999,-35.317,+148.067,+0333.0,19900201,19950804
915310-99999,-00.531,+166.917,+0000.0,19980301,20130724
025480-99999,+58.100,+014.417,+0095.0,20010601,20170522
176110-99999,+35.083,+033.900,+0037.0,19541215,20070127
828960-99999,-08.400,-036.767,+0705.0,19310108,19400301
560760-99999,+34.100,+102.900,+3330.0,19740518,19741025
070020-99999,+50.733,+001.600,+0074.0,19730101,20170522
042130-99999,+70.733,-052.700,+0089.0,20040706,20140110
710348-99999,+55.687,-121.627,+0609.6,19990114,20170522
749289-99999,+35.333,+010.667,+0110.0,19430815,19430827
032080-99999,+54.417,-004.367,+0009.0,19350630,20030221
782250-99999,+23.150,-082.350,+0051.0,20080721,20100810
094880-99999,+51.133,+013.800,+0226.0,19750401,19920516
020180-99999,+67.533,+018.233,+0415.0,19350101,19381231
869820-99999,-30.369,-056.437,+0125.5,20160704,20170522
575370-99999,+29.250,+108.167,+0314.9,19570701,19740831
720971-00342,+42.517,-108.783,+2588.1,20170309,20170313
858640-99999,-45.594,-072.106,+0310.9,19630101,20170522
860335-99999,-26.881,-058.318,+0075.9,20090511,20161007
117250-99999,+49.917,+018.100,+0075.0,19401101,19420630
888830-99999,-51.900,-060.917,+0017.0,19910712,20170522
865550-99999,-34.333,-055.217,+0133.0,19490102,19531230
029070-99999,+64.333,+023.450,+0005.0,19010101,20170522
997020-99999,+46.700,-048.700,+0000.0,20020411,20050406
574370-99999,+00.000,+000.000,-0999.0,19740601,20010712
321310-99999,+47.850,+142.533,+0000.0,19550305,19570629
379570-99999,+38.917,+046.017,+0787.0,19590101,19950910
720330-63853,+38.607,-087.727,+0161.2,20060101,20170523
479386-99999,+26.600,+127.233,+0029.0,19840605,19990129
949999-00102,-33.370,+138.400,+0273.0,19561231,19631231
749506-99999,+41.417,+015.650,+0069.0,19440630,19450531
971140-99999,-02.529,+121.357,+0434.0,19990103,20020711
035715-99999,+52.205,+000.175,+0014.3,19770201,20170522
724991-99999,+38.950,-123.733,+0018.0,19760309,19840928
032120-99999,+54.617,-003.167,+0081.0,19840614,20170522
129400-99999,+46.067,+018.233,+0201.8,19520101,19561231
719584-99999,+58.417,-130.000,+0815.0,19790131,19790604
967830-99999,-06.883,+107.600,+0791.0,19740801,20050219
074970-99999,+45.617,+006.767,+0868.0,19730101,20170522
986460-99999,+10.308,+123.979,+0009.4,19650731,20170522
915590-99999,-17.757,+168.300,+0000.0,20050419,20120514
610490-99999,+14.250,+013.117,+0286.0,19500204,20170522
429310-99999,+20.533,+076.233,+0650.0,19730101,20170522
217270-99999,+71.917,+127.017,+0020.0,19790701,19811225
488910-99999,+11.267,+106.317,+0016.0,19660731,19700320
946700-99999,-33.783,+138.217,+0103.0,19561231,20010630
762533-99999,+27.317,-112.317,+0075.0,19940131,19940824
122310-99999,+52.833,+014.417,+0015.0,19400401,19431231
692464-99999,+00.000,+000.000,+0000.0,19840403,20140305
020310-99999,+68.067,+019.833,+0493.0,20010601,20170522
958740-99999,-37.733,+145.100,+0066.0,20010715,20170522
114232-99999,+50.121,+014.544,+0286.2,20040510,20170522
722134-99999,+32.200,-082.367,+0084.0,20010705,20051231
898280-99999,-75.117,+123.367,+3250.0,19900501,20170522
729385-99999,+66.083,-118.033,+0191.0,19730101,19760128
727926-99999,+46.483,-122.800,+0114.0,19730101,20051231
718000-99999,+46.650,-053.067,+0027.0,19550702,20170522
578070-99999,+26.050,+105.217,+0899.0,19731004,20041122
713810-99999,+48.583,-071.700,+0113.0,19941201,20170522
389430-99999,+37.917,+069.783,+0659.0,19600101,19950405
317860-99999,+47.550,+134.817,+0089.0,19471231,19981219
895640-99999,-67.600,+062.867,+0016.0,19850701,20170522
592160-99999,+23.633,+106.717,+0329.0,19730323,20011006
727348-99999,+45.850,-084.720,+0176.0,19760926,19960701
997100-99999,+27.420,-092.570,+0003.0,20050201,20060509
116790-99999,+49.983,+016.417,+0404.9,19730101,20170522
720411-99999,+36.417,-105.290,+2554.2,20080107,20170522
476440-99999,+35.783,+139.533,-0999.9,20031127,20040921
307580-99999,+52.026,+113.306,+0692.5,19320101,20170522
293320-99999,+57.583,+083.783,+0114.0,19530216,20170522
576330-99999,+28.833,+108.767,+0665.0,19560820,20170522
720915-99999,+29.433,-092.983,+0029.0,20101101,20120803
999999-26114,+68.933,-116.917,+0017.1,19530101,19671101
104710-99999,+51.317,+012.450,+0151.0,19300303,20121231
766850-99999,+19.158,-098.371,+2243.6,19730102,20170522
935970-99999,-41.717,+174.267,+0032.0,19870301,20170522
729640-99999,+60.717,-135.067,+0702.0,19730101,19770630
155070-99999,+43.417,+023.217,+0204.0,20040916,20100714
719590-99999,+46.633,-060.933,+0044.0,20030625,20170522
766560-99999,+19.717,-103.467,+1515.0,19730804,20170522
956020-99999,-33.633,+115.333,+0003.0,20010701,20170522
161500-99999,+43.867,+008.033,+0060.0,19851201,20120531
085240-99999,+33.073,-016.350,+0103.9,19480113,20170522
840090-99999,-01.000,-091.083,+0006.0,20031001,20100301
911840-99999,+21.333,-157.717,+0018.0,19420218,20040930
104880-99999,+51.133,+013.767,+0230.1,19310101,20170522
722439-99999,+28.020,-095.870,+0023.0,19840101,19920805
760753-99999,+31.636,-106.429,+1189.9,19900314,20170522
893740-99999,-78.350,-173.367,+0018.0,19900501,20041020
034980-99999,+52.800,+001.833,+0005.0,19730227,19820801
606720-99999,+24.217,+005.533,+1343.0,20080721,20170522
722440-12918,+29.638,-095.282,+0013.4,20100801,20170523
135830-99999,+41.050,+021.367,+0589.0,19730101,20170522
949999-00027,-27.370,+116.420,+0304.0,19620101,19821031
722526-12947,+28.457,-099.218,+0145.1,19730101,20170523
247840-99999,+62.600,+140.700,+2149.0,19590101,19631231
337540-99999,+47.767,+029.017,+0119.0,19590101,20170522
785141-99999,+15.933,-085.933,+0003.0,20040706,20100407
321450-99999,+46.617,+141.950,+0006.0,19480101,20040903
335260-99999,+48.967,+024.400,+0280.0,19480101,20140221
725493-04962,+41.299,-093.114,+0282.2,20060101,20170518
585320-99999,+00.000,+000.000,-0999.0,19740802,20011203
173510-99999,+36.983,+035.350,+0027.0,19990612,20050921
024100-99999,+60.683,+013.700,+0308.0,19770701,20110818
039620-99999,+52.702,-008.925,+0014.0,19730101,20170522
866890-99999,-14.983,-049.533,+0523.5,20160704,20170522
725184-99999,+44.517,-073.167,+0131.0,20020422,20020422
998437-99999,+19.600,-096.383,+0009.1,20110227,20170522
837670-99999,-23.476,-052.016,+0545.0,19891117,20170522
029370-99999,+61.250,+022.350,+0039.0,20120618,20170522
722216-99999,+33.615,-081.084,+0097.8,20071024,20170522
038820-99999,+50.900,+000.317,+0052.0,19921201,20170522
746380-99999,+34.300,-103.800,+1326.0,20101213,20170522
744104-14763,+42.427,-073.289,+0363.9,20060101,20170523
724363-13803,+39.267,-085.900,+0200.0,19900208,20170523
203860-99999,+76.600,+097.667,+0001.0,19550305,19601025
570460-99999,+34.483,+110.083,+2063.0,19560820,20170522
723450-13971,+36.267,-093.157,+0418.8,20100801,20170523
711145-99999,+49.367,-121.483,+0038.0,19770701,19910522
292470-99999,+57.750,+085.200,+0090.0,19600424,20000209
720599-00192,+34.783,-081.200,+0200.3,20150227,20170523
023490-99999,+62.767,+016.733,+0205.0,20010701,20160421
116240-99999,+49.940,+015.382,+0242.0,19970101,20170522
402920-99999,+31.267,+035.750,+0920.0,20040523,20040523
620550-99999,+30.717,+020.167,+0007.0,19490130,20130805
956100-99999,-32.017,+116.133,+0385.0,19910601,20170522
603940-99999,+36.683,+003.100,+0124.4,20120101,20140211
163000-99999,+40.633,+015.800,+0843.0,19650201,20070213
509680-99999,+45.217,+127.967,+0191.0,19560820,20170522
724846-99999,+36.211,-115.194,+0672.0,19990114,20051231
726675-24037,+46.427,-105.883,+0802.8,19730101,19830531
895760-99999,-70.833,+077.067,+1850.0,20030211,20090312
509490-99999,+45.083,+124.867,+0136.0,19560820,20170522
131160-99999,+45.217,+014.570,+0084.7,19730101,20170522
286550-99999,+55.233,+063.317,+0178.0,19600106,20170522
341100-99999,+51.167,+037.350,+0226.0,20090128,20170522
650030-99999,+12.467,+004.217,+0220.0,20040902,20160909
039100-99999,+54.850,-006.700,+0141.0,19800912,19900124
725850-93228,+37.654,-122.115,+0013.1,20100801,20170523
471200-99999,+37.239,+127.007,+0026.8,19510205,20090811
426740-99999,+23.833,+079.450,+0371.0,20040603,20170522
720129-99999,+39.468,-117.197,+1748.1,20170510,20170522
722042-53978,+32.742,-095.496,+0132.3,20060101,20170523
744450-99999,+42.200,-097.800,+0524.0,20050215,20051128
724126-99999,+37.767,-080.333,+0549.0,19730101,19861008
309420-99999,+50.950,+111.450,+0940.0,19550315,19570328
110200-99999,+48.617,+015.200,+0506.0,19791002,20170522
851160-99999,-13.750,-065.433,+0143.9,20120102,20170522
994022-99999,+37.990,-122.975,+0002.0,20050419,20170522
216130-99999,+73.900,+124.600,+0009.0,19550305,19941008
592240-99999,+23.600,+107.117,+0112.0,19570601,19890913
428460-99999,+21.333,+074.250,+0206.0,20160321,20170522
997625-99999,+27.200,+134.500,+0003.0,20131204,20140224
431170-99999,+17.628,+075.935,+0482.8,19440101,20170522
206750-99999,+73.683,+085.250,+0015.0,19480104,20050802
413440-99999,+15.517,+044.183,+2190.0,19830101,20011103
330420-99999,+52.483,+031.667,+0138.0,19320101,20030305
401840-99999,+31.865,+035.219,+0757.4,19490301,20070916
895140-99999,-70.767,+011.750,-0999.9,19900201,20170522
238170-99999,+61.200,+056.667,+0152.0,19740821,20050224
702640-26414,+63.331,-149.127,+0734.3,19730101,19840107
151360-99999,+46.533,+021.533,+0096.0,19730721,20170522
683320-99999,-27.467,+023.433,+1318.0,19570801,20041206
243960-99999,+66.500,+149.783,+0040.0,19590101,19931212
986480-99999,+10.133,+124.867,+0072.0,19730727,20170522
871660-99999,-27.446,-058.762,+0061.9,19730101,20170522
783770-99999,+20.317,-076.883,+0030.0,20041007,20160113
475954-99999,+37.233,+140.433,+0375.0,19930408,19950907
583260-99999,+31.600,+117.833,+0021.0,19570601,19610314
951810-99999,-14.900,+141.600,+0005.0,19860713,19870707
724625-93005,+37.143,-107.760,+2033.0,20060101,20170523
999999-11801,+12.133,-086.200,+0063.1,19421001,19460529
999999-11807,+17.400,-083.933,+0011.0,19480701,19490101
999999-11806,+16.017,-085.950,+0002.1,19450501,19451201
161260-99999,+44.550,+008.933,+0488.0,20050727,20120531
039200-99999,+54.483,-006.100,+0038.0,19790208,20050912
155110-99999,+43.817,+023.250,+0033.0,19520101,20131101
080550-99999,+42.589,-005.656,+0916.2,19730101,20170522
957840-99999,-31.883,+152.517,+0009.0,20010915,20170522
717780-99999,+48.300,-123.533,+0003.0,19950423,20170522
712110-99999,+49.483,-123.300,+0005.0,19961101,20170522
